world_key,graph_regime,radius,radius_over_rc,graph_seed,graph_n_edges,graph_mean_degree,graph_min_degree,graph_diameter,graph_components,graph_lambda_2,graph_connected
E3:corridor:p0.85:cv0.35:r13,threshold,19.12064365963125,1.05,3682372867,41,5.125,2,6,1,0.15106350673048372,True
E3:corridor:p0.85:cv0.35:r13,partitioned,17.299629977761604,0.95,3682372867,36,4.5,1,-1,2,1.6432955542612678e-15,False
E3:corridor:p0.85:cv0.35:r14,complete,,,2875352194,120,15.0,15,1,1,15.999999999999972,True
E3:corridor:p0.85:cv0.35:r14,dense,40.27621396775387,2.0,2875352194,93,11.625,4,3,1,3.680017584592624,True
E3:corridor:p0.85:cv0.35:r14,medium,30.2071604758154,1.5,2875352194,76,9.5,2,4,1,1.698970280613286,True
E3:corridor:p0.85:cv0.35:r14,threshold,21.14501233307078,1.05,2875352194,53,6.625,1,5,1,0.6659859230174096,True
E3:corridor:p0.85:cv0.35:r14,partitioned,19.131201634683087,0.95,2875352194,44,5.5,0,-1,2,0.0,False
E3:corridor:p0.85:cv0.35:r15,complete,,,452838865,120,15.0,15,1,1,15.999999999999972,True
E3:corridor:p0.85:cv0.35:r15,dense,27.432292251555356,2.0,452838865,60,7.5,4,4,1,1.3835526555010182,True
E3:corridor:p0.85:cv0.35:r15,medium,20.574219188666518,1.5,452838865,45,5.625,3,5,1,0.523953263098278,True
E3:corridor:p0.85:cv0.35:r15,threshold,14.401953432066563,1.05,452838865,29,3.625,2,8,1,0.1535197949979456,True
E3:corridor:p0.85:cv0.35:r15,partitioned,13.030338819488794,0.95,452838865,24,3.0,1,-1,2,7.205559196979828e-17,False
E3:corridor:p0.85:cv0.35:r16,complete,,,453927252,120,15.0,15,1,1,15.999999999999972,True
E3:corridor:p0.85:cv0.35:r16,dense,44.18898191364855,2.0,453927252,78,9.75,6,3,1,3.1925221005103244,True
E3:corridor:p0.85:cv0.35:r16,medium,33.14173643523641,1.5,453927252,61,7.625,5,4,1,0.9990580663499286,True
E3:corridor:p0.85:cv0.35:r16,threshold,23.19921550466549,1.05,453927252,48,6.0,3,5,1,0.19986030345062955,True
E3:corridor:p0.85:cv0.35:r16,partitioned,20.98976640898306,0.95,453927252,44,5.5,3,-1,2,2.567880293511688e-16,False
E3:corridor:p0.85:cv0.35:r17,complete,,,3337362196,120,15.0,15,1,1,15.999999999999972,True
E3:corridor:p0.85:cv0.35:r17,dense,37.51636740433095,2.0,3337362196,72,9.0,2,3,1,1.4197998657471296,True
E3:corridor:p0.85:cv0.35:r17,medium,28.137275553248212,1.5,3337362196,56,7.0,2,4,1,0.6817422884026723,True
E3:corridor:p0.85:cv0.35:r17,threshold,19.69609288727375,1.05,3337362196,39,4.875,1,7,1,0.20155573862410034,True
E3:corridor:p0.85:cv0.35:r17,partitioned,17.8202745170572,0.95,3337362196,35,4.375,1,-1,2,1.6567319422859882e-15,False
E3:corridor:p0.85:cv0.35:r18,complete,,,3984916639,120,15.0,15,1,1,15.999999999999972,True
E3:corridor:p0.85:cv0.35:r18,dense,34.495754657829735,2.0,3984916639,74,9.25,3,3,1,2.0572633999749868,True
E3:corridor:p0.85:cv0.35:r18,medium,25.8718159933723,1.5,3984916639,57,7.125,3,4,1,0.6488244237619263,True
E3:corridor:p0.85:cv0.35:r18,threshold,18.11027119536061,1.05,3984916639,39,4.875,2,6,1,0.20813482596694838,True
E3:corridor:p0.85:cv0.35:r18,partitioned,16.385483462469125,0.95,3984916639,35,4.375,1,-1,2,6.405108413172696e-18,False
E3:corridor:p0.85:cv0.35:r19,complete,,,396796283,120,15.0,15,1,1,15.999999999999972,True
E3:corridor:p0.85:cv0.35:r19,dense,34.94993166004495,2.0,396796283,72,9.0,5,3,1,1.6540445261304486,True
E3:corridor:p0.85:cv0.35:r19,medium,26.212448745033715,1.5,396796283,58,7.25,3,4,1,0.6447193236488088,True
E3:corridor:p0.85:cv0.35:r19,threshold,18.348714121523603,1.05,396796283,44,5.5,2,6,1,0.1225276811009041,True
E3:corridor:p0.85:cv0.35:r19,partitioned,16.60121753852135,0.95,396796283,39,4.875,1,-1,2,7.713076974499516e-16,False
E3:corridor:p0.85:cv0.35:r20,complete,,,4288744336,120,15.0,15,1,1,15.999999999999972,True
E3:corridor:p0.85:cv0.35:r20,dense,40.032018566893235,2.0,4288744336,81,10.125,3,3,1,1.6885724484256206,True
E3:corridor:p0.85:cv0.35:r20,medium,30.024013925169925,1.5,4288744336,66,8.25,2,5,1,0.29671892274812833,True
E3:corridor:p0.85:cv0.35:r20,threshold,21.01680974761895,1.05,4288744336,51,6.375,1,6,1,0.2682122331623954,True
E3:corridor:p0.85:cv0.35:r20,partitioned,19.015208819274285,0.95,4288744336,44,5.5,1,-1,2,3.774775875377569e-15,False
E3:corridor:p0.85:cv0.35:r21,complete,,,849416834,120,15.0,15,1,1,15.999999999999972,True
E3:corridor:p0.85:cv0.35:r21,dense,24.31622608144913,2.0,849416834,44,5.5,4,5,1,0.33838971679091073,True
E3:corridor:p0.85:cv0.35:r21,medium,18.237169561086848,1.5,849416834,34,4.25,3,7,1,0.15993211777943522,True
E3:corridor:p0.85:cv0.35:r21,threshold,12.766018692760793,1.05,849416834,23,2.875,2,10,1,0.05993617974700676,True
E3:corridor:p0.85:cv0.35:r21,partitioned,11.550207388688337,0.95,849416834,21,2.625,1,-1,2,2.78283898991882e-15,False
E3:corridor:p0.85:cv0.35:r22,complete,,,872739993,120,15.0,15,1,1,15.999999999999972,True
E3:corridor:p0.85:cv0.35:r22,dense,32.96019983452426,2.0,872739993,61,7.625,5,3,1,1.4172949649258006,True
E3:corridor:p0.85:cv0.35:r22,medium,24.720149875893195,1.5,872739993,47,5.875,3,5,1,0.7018471319926783,True
E3:corridor:p0.85:cv0.35:r22,threshold,17.304104913125236,1.05,872739993,32,4.0,2,7,1,0.19797702925907068,True
E3:corridor:p0.85:cv0.35:r22,partitioned,15.656094921399022,0.95,872739993,27,3.375,1,-1,2,6.523387765342934e-16,False
E3:corridor:p0.85:cv0.35:r23,complete,,,2305855728,120,15.0,15,1,1,15.999999999999972,True
E3:corridor:p0.85:cv0.35:r23,dense,46.01227547497873,2.0,2305855728,72,9.0,5,3,1,1.8937577548160356,True
E3:corridor:p0.85:cv0.35:r23,medium,34.509206606234045,1.5,2305855728,57,7.125,4,4,1,0.7914877964085005,True
E3:corridor:p0.85:cv0.35:r23,threshold,24.156444624363832,1.05,2305855728,41,5.125,2,5,1,0.2539677153735756,True
E3:corridor:p0.85:cv0.35:r23,partitioned,21.855830850614897,0.95,2305855728,34,4.25,0,-1,3,-4.3861898431124983e-16,False
E3:corridor:p0.85:cv0.35:r24,complete,,,1270010219,120,15.0,15,1,1,15.999999999999972,True
E3:corridor:p0.85:cv0.35:r24,dense,36.41855731974788,2.0,1270010219,60,7.5,4,3,1,1.3077774373921753,True
E3:corridor:p0.85:cv0.35:r24,medium,27.31391798981091,1.5,1270010219,47,5.875,3,5,1,0.4768693307493936,True
E3:corridor:p0.85:cv0.35:r24,threshold,19.119742592867638,1.05,1270010219,36,4.5,2,7,1,0.19075835664510807,True
E3:corridor:p0.85:cv0.35:r24,partitioned,17.298814726880245,0.95,1270010219,33,4.125,2,-1,2,2.954459797831589e-16,False
E3:corridor:p0.85:cv0.35:r25,complete,,,4107282261,120,15.0,15,1,1,15.999999999999972,True
E3:corridor:p0.85:cv0.35:r25,dense,34.34106254488904,2.0,4107282261,71,8.875,3,3,1,1.8132793855478404,True
E3:corridor:p0.85:cv0.35:r25,medium,25.75579690866678,1.5,4107282261,52,6.5,1,5,1,0.5216931056953018,True
E3:corridor:p0.85:cv0.35:r25,threshold,18.029057836066748,1.05,4107282261,35,4.375,1,7,1,0.16041439258342252,True
E3:corridor:p0.85:cv0.35:r25,partitioned,16.312004708822293,0.95,4107282261,32,4.0,1,-1,2,3.688853330573471e-16,False
E3:corridor:p0.85:cv0.35:r26,complete,,,1788707433,120,15.0,15,1,1,15.999999999999972,True
E3:corridor:p0.85:cv0.35:r26,dense,40.34790055551634,2.0,1788707433,67,8.375,6,3,1,1.894265559080509,True
E3:corridor:p0.85:cv0.35:r26,medium,30.260925416637257,1.5,1788707433,50,6.25,4,4,1,0.6988181867960273,True
E3:corridor:p0.85:cv0.35:r26,threshold,21.18264779164608,1.05,1788707433,35,4.375,2,6,1,0.20102798059058974,True
E3:corridor:p0.85:cv0.35:r26,partitioned,19.16525276387026,0.95,1788707433,31,3.875,2,-1,2,1.749390764012108e-15,False
E3:corridor:p0.85:cv0.35:r27,complete,,,66954318,120,15.0,15,1,1,15.999999999999972,True
E3:corridor:p0.85:cv0.35:r27,dense,38.85217998748387,2.0,66954318,62,7.75,4,4,1,0.8686923662121195,True
E3:corridor:p0.85:cv0.35:r27,medium,29.139134990612902,1.5,66954318,55,6.875,4,4,1,0.5196284496957178,True
E3:corridor:p0.85:cv0.35:r27,threshold,20.397394493429033,1.05,66954318,35,4.375,2,7,1,0.08556570447652785,True
E3:corridor:p0.85:cv0.35:r27,partitioned,18.45478549405484,0.95,66954318,31,3.875,1,-1,2,2.2032944377344305e-15,False
E3:corridor:p0.85:cv0.35:r28,complete,,,3382626341,120,15.0,15,1,1,15.999999999999972,True
E3:corridor:p0.85:cv0.35:r28,dense,49.30191159705381,2.0,3382626341,95,11.875,4,2,1,3.335921998664009,True
E3:corridor:p0.85:cv0.35:r28,medium,36.976433697790355,1.5,3382626341,82,10.25,2,3,1,1.2389856168992195,True
E3:corridor:p0.85:cv0.35:r28,threshold,25.88350358845325,1.05,3382626341,65,8.125,1,5,1,0.34161130123493333,True
E3:corridor:p0.85:cv0.35:r28,partitioned,23.418408008600558,0.95,3382626341,60,7.5,1,-1,2,-4.866425556224543e-16,False
E3:corridor:p0.85:cv0.35:r29,complete,,,5738165,120,15.0,15,1,1,15.999999999999972,True
E3:corridor:p0.85:cv0.35:r29,dense,50.52660339566863,2.0,5738165,79,9.875,6,2,1,3.0570594607253687,True
E3:corridor:p0.85:cv0.35:r29,medium,37.89495254675147,1.5,5738165,62,7.75,5,3,1,0.7352624095527893,True
E3:corridor:p0.85:cv0.35:r29,threshold,26.526466782726033,1.05,5738165,52,6.5,4,4,1,0.20114802674056054,True
E3:corridor:p0.85:cv0.35:r29,partitioned,24.000136612942597,0.95,5738165,50,6.25,3,-1,2,1.776753834470846e-15,False
E3:corridor:p0.85:cv0.65:r0,complete,,,3393054003,120,15.0,15,1,1,15.999999999999972,True
E3:corridor:p0.85:cv0.65:r0,dense,42.91627349584706,2.0,3393054003,73,9.125,6,3,1,2.5552868884477036,True
E3:corridor:p0.85:cv0.65:r0,medium,32.18720512188529,1.5,3393054003,57,7.125,4,4,1,0.7770121231308147,True
E3:corridor:p0.85:cv0.65:r0,threshold,22.531043585319708,1.05,3393054003,42,5.25,1,6,1,0.16841334443379496,True
E3:corridor:p0.85:cv0.65:r0,partitioned,20.38522991052735,0.95,3393054003,39,4.875,0,-1,2,2.9817425689527865e-15,False
E3:corridor:p0.85:cv0.65:r1,complete,,,574030338,120,15.0,15,1,1,15.999999999999972,True
E3:corridor:p0.85:cv0.65:r1,dense,59.67678620548442,2.0,574030338,114,14.25,12,2,1,11.18639349735167,True
E3:corridor:p0.85:cv0.65:r1,medium,44.75758965411332,1.5,574030338,89,11.125,5,2,1,3.858527807420961,True
E3:corridor:p0.85:cv0.65:r1,threshold,31.33031275787932,1.05,574030338,69,8.625,4,3,1,0.8044415760644206,True
E3:corridor:p0.85:cv0.65:r1,partitioned,28.3464734476051,0.95,574030338,64,8.0,4,-1,2,-8.881784197001252e-16,False
E3:corridor:p0.85:cv0.65:r2,complete,,,2931171885,120,15.0,15,1,1,15.999999999999972,True
E3:corridor:p0.85:cv0.65:r2,dense,42.787278704950594,2.0,2931171885,83,10.375,7,3,1,3.812268385018786,True
E3:corridor:p0.85:cv0.65:r2,medium,32.09045902871294,1.5,2931171885,68,8.5,5,3,1,1.8892522477407774,True
E3:corridor:p0.85:cv0.65:r2,threshold,22.463321320099062,1.05,2931171885,40,5.0,1,7,1,0.27711093537779374,True
E3:corridor:p0.85:cv0.65:r2,partitioned,20.323957384851532,0.95,2931171885,36,4.5,1,-1,2,0.0,False
E3:corridor:p0.85:cv0.65:r3,complete,,,281592279,120,15.0,15,1,1,15.999999999999972,True
E3:corridor:p0.85:cv0.65:r3,dense,49.141885877999236,2.0,281592279,96,12.0,9,2,1,6.276049634355782,True
E3:corridor:p0.85:cv0.65:r3,medium,36.856414408499425,1.5,281592279,60,7.5,3,3,1,1.411731385899746,True
E3:corridor:p0.85:cv0.65:r3,threshold,25.7994900859496,1.05,281592279,43,5.375,2,6,1,0.26251763615074075,True
E3:corridor:p0.85:cv0.65:r3,partitioned,23.342395792049636,0.95,281592279,42,5.25,2,-1,2,-5.084834792430699e-16,False
E3:corridor:p0.85:cv0.65:r4,complete,,,2591233773,120,15.0,15,1,1,15.999999999999972,True
E3:corridor:p0.85:cv0.65:r4,dense,41.845778622623655,2.0,2591233773,87,10.875,5,3,1,3.926307664736269,True
E3:corridor:p0.85:cv0.65:r4,medium,31.38433396696774,1.5,2591233773,65,8.125,2,4,1,0.7109941681810137,True
E3:corridor:p0.85:cv0.65:r4,threshold,21.96903377687742,1.05,2591233773,44,5.5,2,6,1,0.27704335627805776,True
E3:corridor:p0.85:cv0.65:r4,partitioned,19.876744845746234,0.95,2591233773,41,5.125,1,-1,2,-3.5179649991723405e-16,False
E3:corridor:p0.85:cv0.65:r5,complete,,,837182734,120,15.0,15,1,1,15.999999999999972,True
E3:corridor:p0.85:cv0.65:r5,dense,48.36737939037498,2.0,837182734,84,10.5,5,3,1,3.63861064551514,True
E3:corridor:p0.85:cv0.65:r5,medium,36.27553454278123,1.5,837182734,68,8.5,5,3,1,1.3706272611910735,True
E3:corridor:p0.85:cv0.65:r5,threshold,25.392874179946865,1.05,837182734,59,7.375,4,5,1,0.2060295462973566,True
E3:corridor:p0.85:cv0.65:r5,partitioned,22.974505210428113,0.95,837182734,55,6.875,3,-1,2,2.604897690829042e-15,False
E3:corridor:p0.85:cv0.65:r6,complete,,,1589563386,120,15.0,15,1,1,15.999999999999972,True
E3:corridor:p0.85:cv0.65:r6,dense,36.847512450764924,2.0,1589563386,66,8.25,5,3,1,1.5435594989803028,True
E3:corridor:p0.85:cv0.65:r6,medium,27.635634338073693,1.5,1589563386,55,6.875,4,4,1,0.5831514001818681,True
E3:corridor:p0.85:cv0.65:r6,threshold,19.344944036651587,1.05,1589563386,42,5.25,3,6,1,0.14194569997558665,True
E3:corridor:p0.85:cv0.65:r6,partitioned,17.502568414113338,0.95,1589563386,36,4.5,1,-1,2,1.720997300357069e-15,False
E3:corridor:p0.85:cv0.65:r7,complete,,,6355073,120,15.0,15,1,1,15.999999999999972,True
E3:corridor:p0.85:cv0.65:r7,dense,31.79140301328061,2.0,6355073,59,7.375,5,4,1,1.252365842406093,True
E3:corridor:p0.85:cv0.65:r7,medium,23.843552259960457,1.5,6355073,43,5.375,3,6,1,0.44025860514207205,True
E3:corridor:p0.85:cv0.65:r7,threshold,16.690486581972323,1.05,6355073,27,3.375,1,9,1,0.10188049396852021,True
E3:corridor:p0.85:cv0.65:r7,partitioned,15.10091643130829,0.95,6355073,22,2.75,1,-1,2,-1.6360076841846345e-16,False
E3:corridor:p0.85:cv0.65:r8,complete,,,2782304610,120,15.0,15,1,1,15.999999999999972,True
E3:corridor:p0.85:cv0.65:r8,dense,35.791308060186275,2.0,2782304610,79,9.875,3,3,1,1.9127955300754775,True
E3:corridor:p0.85:cv0.65:r8,medium,26.843481045139704,1.5,2782304610,63,7.875,1,5,1,0.5764146132407552,True
E3:corridor:p0.85:cv0.65:r8,threshold,18.790436731597794,1.05,2782304610,43,5.375,1,7,1,0.1843928261190098,True
E3:corridor:p0.85:cv0.65:r8,partitioned,17.00087132858848,0.95,2782304610,36,4.5,1,-1,3,-1.0842572621957954e-15,False
E3:corridor:p0.85:cv0.65:r9,complete,,,637576794,120,15.0,15,1,1,15.999999999999972,True
E3:corridor:p0.85:cv0.65:r9,dense,25.854459856005967,2.0,637576794,59,7.375,4,4,1,1.1982334294163384,True
E3:corridor:p0.85:cv0.65:r9,medium,19.390844892004473,1.5,637576794,43,5.375,1,6,1,0.4181435667062083,True
E3:corridor:p0.85:cv0.65:r9,threshold,13.573591424403133,1.05,637576794,31,3.875,1,8,1,0.11914084411515088,True
E3:corridor:p0.85:cv0.65:r9,partitioned,12.280868431602833,0.95,637576794,23,2.875,0,-1,2,-6.163180682192189e-16,False
E3:corridor:p0.85:cv0.65:r10,complete,,,1350338648,120,15.0,15,1,1,15.999999999999972,True
E3:corridor:p0.85:cv0.65:r10,dense,49.704871901489796,2.0,1350338648,88,11.0,8,2,1,4.75866905333696,True
E3:corridor:p0.85:cv0.65:r10,medium,37.27865392611734,1.5,1350338648,64,8.0,4,4,1,1.5734105500322884,True
E3:corridor:p0.85:cv0.65:r10,threshold,26.095057748282144,1.05,1350338648,42,5.25,4,5,1,0.19876955823255785,True
E3:corridor:p0.85:cv0.65:r10,partitioned,23.60981415320765,0.95,1350338648,38,4.75,3,-1,2,1.4544378330414694e-15,False
E3:corridor:p0.85:cv0.65:r11,complete,,,616785869,120,15.0,15,1,1,15.999999999999972,True
E3:corridor:p0.85:cv0.65:r11,dense,44.976990421105036,2.0,616785869,87,10.875,7,3,1,4.18492709363267,True
E3:corridor:p0.85:cv0.65:r11,medium,33.73274281582878,1.5,616785869,62,7.75,6,3,1,0.9850255952302712,True
E3:corridor:p0.85:cv0.65:r11,threshold,23.612919971080146,1.05,616785869,49,6.125,3,5,1,0.1849718493132862,True
E3:corridor:p0.85:cv0.65:r11,partitioned,21.36407045002489,0.95,616785869,41,5.125,1,-1,2,6.647774745944116e-16,False
E3:corridor:p0.85:cv0.65:r12,complete,,,859758026,120,15.0,15,1,1,15.999999999999972,True
E3:corridor:p0.85:cv0.65:r12,dense,33.863470043441616,2.0,859758026,58,7.25,5,3,1,0.9761965538965948,True
E3:corridor:p0.85:cv0.65:r12,medium,25.39760253258121,1.5,859758026,52,6.5,5,4,1,0.7061648975553468,True
E3:corridor:p0.85:cv0.65:r12,threshold,17.778321772806848,1.05,859758026,28,3.5,2,7,1,0.10114347350338045,True
E3:corridor:p0.85:cv0.65:r12,partitioned,16.085148270634768,0.95,859758026,24,3.0,2,-1,2,0.0,False
E3:corridor:p0.85:cv0.65:r13,complete,,,3682372867,120,15.0,15,1,1,15.999999999999972,True
E3:corridor:p0.85:cv0.65:r13,dense,36.42027363739285,2.0,3682372867,71,8.875,3,3,1,0.949000295747836,True
E3:corridor:p0.85:cv0.65:r13,medium,27.31520522804464,1.5,3682372867,59,7.375,2,5,1,0.3541396421098029,True
E3:corridor:p0.85:cv0.65:r13,threshold,19.12064365963125,1.05,3682372867,41,5.125,2,6,1,0.15106350673048372,True
E3:corridor:p0.85:cv0.65:r13,partitioned,17.299629977761604,0.95,3682372867,36,4.5,1,-1,2,1.6432955542612678e-15,False
E3:corridor:p0.85:cv0.65:r14,complete,,,2875352194,120,15.0,15,1,1,15.999999999999972,True
E3:corridor:p0.85:cv0.65:r14,dense,40.27621396775387,2.0,2875352194,93,11.625,4,3,1,3.680017584592624,True
E3:corridor:p0.85:cv0.65:r14,medium,30.2071604758154,1.5,2875352194,76,9.5,2,4,1,1.698970280613286,True
E3:corridor:p0.85:cv0.65:r14,threshold,21.14501233307078,1.05,2875352194,53,6.625,1,5,1,0.6659859230174096,True
E3:corridor:p0.85:cv0.65:r14,partitioned,19.131201634683087,0.95,2875352194,44,5.5,0,-1,2,0.0,False
E3:corridor:p0.85:cv0.65:r15,complete,,,452838865,120,15.0,15,1,1,15.999999999999972,True
E3:corridor:p0.85:cv0.65:r15,dense,27.432292251555356,2.0,452838865,60,7.5,4,4,1,1.3835526555010182,True
E3:corridor:p0.85:cv0.65:r15,medium,20.574219188666518,1.5,452838865,45,5.625,3,5,1,0.523953263098278,True
E3:corridor:p0.85:cv0.65:r15,threshold,14.401953432066563,1.05,452838865,29,3.625,2,8,1,0.1535197949979456,True
E3:corridor:p0.85:cv0.65:r15,partitioned,13.030338819488794,0.95,452838865,24,3.0,1,-1,2,7.205559196979828e-17,False
E3:corridor:p0.85:cv0.65:r16,complete,,,453927252,120,15.0,15,1,1,15.999999999999972,True
E3:corridor:p0.85:cv0.65:r16,dense,44.18898191364855,2.0,453927252,78,9.75,6,3,1,3.1925221005103244,True
E3:corridor:p0.85:cv0.65:r16,medium,33.14173643523641,1.5,453927252,61,7.625,5,4,1,0.9990580663499286,True
E3:corridor:p0.85:cv0.65:r16,threshold,23.19921550466549,1.05,453927252,48,6.0,3,5,1,0.19986030345062955,True
E3:corridor:p0.85:cv0.65:r16,partitioned,20.98976640898306,0.95,453927252,44,5.5,3,-1,2,2.567880293511688e-16,False
E3:corridor:p0.85:cv0.65:r17,complete,,,3337362196,120,15.0,15,1,1,15.999999999999972,True
E3:corridor:p0.85:cv0.65:r17,dense,37.51636740433095,2.0,3337362196,72,9.0,2,3,1,1.4197998657471296,True
E3:corridor:p0.85:cv0.65:r17,medium,28.137275553248212,1.5,3337362196,56,7.0,2,4,1,0.6817422884026723,True
E3:corridor:p0.85:cv0.65:r17,threshold,19.69609288727375,1.05,3337362196,39,4.875,1,7,1,0.20155573862410034,True
E3:corridor:p0.85:cv0.65:r17,partitioned,17.8202745170572,0.95,3337362196,35,4.375,1,-1,2,1.6567319422859882e-15,False
E3:corridor:p0.85:cv0.65:r18,complete,,,3984916639,120,15.0,15,1,1,15.999999999999972,True
E3:corridor:p0.85:cv0.65:r18,dense,34.495754657829735,2.0,3984916639,74,9.25,3,3,1,2.0572633999749868,True
E3:corridor:p0.85:cv0.65:r18,medium,25.8718159933723,1.5,3984916639,57,7.125,3,4,1,0.6488244237619263,True
E3:corridor:p0.85:cv0.65:r18,threshold,18.11027119536061,1.05,3984916639,39,4.875,2,6,1,0.20813482596694838,True
E3:corridor:p0.85:cv0.65:r18,partitioned,16.385483462469125,0.95,3984916639,35,4.375,1,-1,2,6.405108413172696e-18,False
E3:corridor:p0.85:cv0.65:r19,complete,,,396796283,120,15.0,15,1,1,15.999999999999972,True
E3:corridor:p0.85:cv0.65:r19,dense,34.94993166004495,2.0,396796283,72,9.0,5,3,1,1.6540445261304486,True
E3:corridor:p0.85:cv0.65:r19,medium,26.212448745033715,1.5,396796283,58,7.25,3,4,1,0.6447193236488088,True
E3:corridor:p0.85:cv0.65:r19,threshold,18.348714121523603,1.05,396796283,44,5.5,2,6,1,0.1225276811009041,True
E3:corridor:p0.85:cv0.65:r19,partitioned,16.60121753852135,0.95,396796283,39,4.875,1,-1,2,7.713076974499516e-16,False
E3:corridor:p0.85:cv0.65:r20,complete,,,4288744336,120,15.0,15,1,1,15.999999999999972,True
E3:corridor:p0.85:cv0.65:r20,dense,40.032018566893235,2.0,4288744336,81,10.125,3,3,1,1.6885724484256206,True
E3:corridor:p0.85:cv0.65:r20,medium,30.024013925169925,1.5,4288744336,66,8.25,2,5,1,0.29671892274812833,True
E3:corridor:p0.85:cv0.65:r20,threshold,21.01680974761895,1.05,4288744336,51,6.375,1,6,1,0.2682122331623954,True
E3:corridor:p0.85:cv0.65:r20,partitioned,19.015208819274285,0.95,4288744336,44,5.5,1,-1,2,3.774775875377569e-15,False
E3:corridor:p0.85:cv0.65:r21,complete,,,849416834,120,15.0,15,1,1,15.999999999999972,True
E3:corridor:p0.85:cv0.65:r21,dense,24.31622608144913,2.0,849416834,44,5.5,4,5,1,0.33838971679091073,True
E3:corridor:p0.85:cv0.65:r21,medium,18.237169561086848,1.5,849416834,34,4.25,3,7,1,0.15993211777943522,True
E3:corridor:p0.85:cv0.65:r21,threshold,12.766018692760793,1.05,849416834,23,2.875,2,10,1,0.05993617974700676,True
E3:corridor:p0.85:cv0.65:r21,partitioned,11.550207388688337,0.95,849416834,21,2.625,1,-1,2,2.78283898991882e-15,False
E3:corridor:p0.85:cv0.65:r22,complete,,,872739993,120,15.0,15,1,1,15.999999999999972,True
E3:corridor:p0.85:cv0.65:r22,dense,32.96019983452426,2.0,872739993,61,7.625,5,3,1,1.4172949649258006,True
E3:corridor:p0.85:cv0.65:r22,medium,24.720149875893195,1.5,872739993,47,5.875,3,5,1,0.7018471319926783,True
E3:corridor:p0.85:cv0.65:r22,threshold,17.304104913125236,1.05,872739993,32,4.0,2,7,1,0.19797702925907068,True
E3:corridor:p0.85:cv0.65:r22,partitioned,15.656094921399022,0.95,872739993,27,3.375,1,-1,2,6.523387765342934e-16,False
E3:corridor:p0.85:cv0.65:r23,complete,,,2305855728,120,15.0,15,1,1,15.999999999999972,True
E3:corridor:p0.85:cv0.65:r23,dense,46.01227547497873,2.0,2305855728,72,9.0,5,3,1,1.8937577548160356,True
E3:corridor:p0.85:cv0.65:r23,medium,34.509206606234045,1.5,2305855728,57,7.125,4,4,1,0.7914877964085005,True
E3:corridor:p0.85:cv0.65:r23,threshold,24.156444624363832,1.05,2305855728,41,5.125,2,5,1,0.2539677153735756,True
E3:corridor:p0.85:cv0.65:r23,partitioned,21.855830850614897,0.95,2305855728,34,4.25,0,-1,3,-4.3861898431124983e-16,False
E3:corridor:p0.85:cv0.65:r24,complete,,,1270010219,120,15.0,15,1,1,15.999999999999972,True
E3:corridor:p0.85:cv0.65:r24,dense,36.41855731974788,2.0,1270010219,60,7.5,4,3,1,1.3077774373921753,True
E3:corridor:p0.85:cv0.65:r24,medium,27.31391798981091,1.5,1270010219,47,5.875,3,5,1,0.4768693307493936,True
