source,source_record_id,query_id,window_id,candidate_id,identity_key,v1_match,match_method,title,doi
openaire,10.1109/icra57147.2024.10611476,F02,primary,C3DB8B8B6E688,doi:10.1109/icra57147.2024.10611476,no,new,Task Allocation in Heterogeneous Multi-Robot Systems Based on Preference-Driven Hedonic Game,10.1109/icra57147.2024.10611476
openaire,10.1109/icra48891.2023.10161349,F02,primary,C30C926173C29,doi:10.1109/icra48891.2023.10161349,no,new,Hybrid SUSD-Based Task Allocation for Heterogeneous Multi-Robot Teams,10.1109/icra48891.2023.10161349
openaire,10.1109/iros58592.2024.10801429,F02,primary,C92F67FDFA73C,doi:10.1109/iros58592.2024.10801429,yes,doi_exact,Coalition Formation Game Approach for Task Allocation in Heterogeneous Multi-Robot Systems under Resource Constraints,10.1109/iros58592.2024.10801429
openaire,10.1007/s40747-025-02062-w,F02,primary,C0FB1976DF85F,doi:10.1007/s40747-025-02062-w,no,new,An enhanced genetic algorithm for optimized task allocation and planning in heterogeneous multi-robot systems,10.1007/s40747-025-02062-w
openaire,10.1109/lra.2025.3534682,F02,primary,CBC25DA3A52CA,doi:10.1109/lra.2025.3534682,yes,doi_exact,Heterogeneous Multi-robot Task Allocation and Scheduling via Reinforcement Learning,10.1109/lra.2025.3534682
openaire,10.1109/case56687.2023.10260437,F02,primary,C05DEB5D65D0A,doi:10.1109/case56687.2023.10260437,no,new,Heterogeneous Multi-Robot Task Allocation for Garment Transformable Production using Deep Reinforcement Learning,10.1109/case56687.2023.10260437
openaire,10.1109/lra.2025.3632086,F02,primary,CFF94AB8DA748,doi:10.1109/lra.2025.3632086,yes,doi_exact,Collaborative Task Allocation for Heterogeneous Multi-Robot Systems Through Iterative Clustering,10.1109/lra.2025.3632086
openaire,10.1109/tits.2025.3578626,F02,primary,CDD9F390F6B09,doi:10.1109/tits.2025.3578626,no,new,Variable Fractional Network Evolutionary Game for Distributed Resilient Task Allocation in Heterogeneous Multi-Robot Systems,10.1109/tits.2025.3578626
openaire,10.1109/urai.2011.6145954,F02,primary,CAEF429C49471,doi:10.1109/urai.2011.6145954,no,new,Task allocation strategy of heterogeneous multi-robot for indoor surveillance,10.1109/urai.2011.6145954
openaire,10.1007/s11042-018-7080-4,F02,primary,C1776C8600952,doi:10.1007/s11042-018-7080-4,no,new,An auction-based rescue task allocation approach for heterogeneous multi-robot system,10.1007/s11042-018-7080-4
openaire,10.1109/wcica.2010.5554165,F02,primary,CEA1095350B99,doi:10.1109/wcica.2010.5554165,no,new,The task allocation model based on reputation for the heterogeneous multi-robot collaboration system,10.1109/wcica.2010.5554165
openaire,10.3233/ais-230196,F02,primary,C0DAD3795CF67,doi:10.3233/ais-230196,no,new,Hybrid fuzzy response threshold-based distributed task allocation in heterogeneous multi-robot environment,10.3233/ais-230196
openaire,10.1109/cyberi.2016.7438627,F02,primary,C481112814407,doi:10.1109/cyberi.2016.7438627,no,new,Task allocation within a heterogeneous multi-robot system,10.1109/cyberi.2016.7438627
openaire,10.1007/1-4020-3389-3_3,F02,primary,C6588B71F9CB0,doi:10.1007/1-4020-3389-3_3,no,new,Sensor Network-Mediated Multi-Robot Task Allocation,10.1007/1-4020-3389-3_3
openaire,10.23919/iccas63016.2024.10773254,F02,primary,C51CF3909F847,doi:10.23919/iccas63016.2024.10773254,no,new,Task Allocation for Heterogeneous Multi-Robot Systems with Diverse Capabilities,10.23919/iccas63016.2024.10773254
openaire,10.1109/aiac68175.2025.11332435,F02,primary,C2B69D5FBFB16,doi:10.1109/aiac68175.2025.11332435,no,new,Diffusion Policy-Driven Cooperative Path Planning and Task Allocation for Heterogeneous Multi-Robot Systems,10.1109/aiac68175.2025.11332435
openaire,10.5772/acrt.20250014,F02,primary,CFE7D36D0AC10,doi:10.5772/acrt.20250014,no,new,MTU-LLM: LLM-based Multi-Robot Task Allocation and Path Planning for Heterogeneous Robots in Search and Rescue Operations,10.5772/acrt.20250014
openaire,,F02,primary,C9049C2EF3DEC,tav:fine grained action allocation and scheduling method for dynamic heterogeneous tasks in multi robot environments|2023,no,new,Fine-grained Action Allocation and Scheduling Method for Dynamic Heterogeneous Tasks in Multi-robot Environments,
openaire,10.1109/irac67707.2025.11381124,F02,primary,C1F04FD0BD507,doi:10.1109/irac67707.2025.11381124,yes,doi_exact,Heterogeneous Graph Attention Networks for Multi-Robot Task Allocation,10.1109/irac67707.2025.11381124
openaire,10.5220/0001633800030013,F02,primary,C8F6AE52869BC,doi:10.5220/0001633800030013,yes,doi_exact,A Hybrid Dynamic Task Allocation Approach for a Heterogeneous Multi-Robot System,10.5220/0001633800030013
openaire,10.1007/978-3-319-70833-1_69,F03,primary,CF7E50B2D5659,doi:10.1007/978-3-319-70833-1_69,no,new,A Game of Drones: Game Theoretic Approaches for Multi-robot Task Allocation in Security Missions,10.1007/978-3-319-70833-1_69
openaire,10.32604/cmc.2026.077060,F03,primary,C0B48E7239D93,doi:10.32604/cmc.2026.077060,no,new,A Survey of Hybrid Energy-Aware and Decentralized Game-Theoretic Approaches in Intelligent Multi-Robot Task Allocation,10.32604/cmc.2026.077060
openaire,10.1142/s0218213018600151,F03,primary,C7E4702B685D8,doi:10.1109/ictai.2017.00071,no,new,Improving Multi-Robot Coordination by Game-Theoretic Learning Algorithms,10.1109/ictai.2017.00071
openaire,10.1109/icra48506.2021.9561809,F03,primary,CEB5A4D74DB94,doi:10.1109/icra48506.2021.9561809,no,new,Multi-Robot Task Allocation Games in Dynamically Changing Environments,10.1109/icra48506.2021.9561809
openaire,10.48550/arxiv.2604.11954,F03,primary,CC0D993B84513,doi:10.48550/arxiv.2604.11954,no,new,Dynamic Multi-Robot Task Allocation under Uncertainty and Communication Constraints: A Game-Theoretic Approach,10.48550/arxiv.2604.11954
openaire,10.48550/arxiv.2501.01531,F03,primary,C96A59087BE49,doi:10.48550/arxiv.2501.01531,no,new,A Global Games-Inspired Approach to Multi-Robot Task Allocation for Heterogeneous Teams,10.48550/arxiv.2501.01531
openaire,10.1109/iros45743.2020.9341652,F03,primary,CED024A355045,doi:10.1109/iros45743.2020.9341652,no,new,Distributed Near-optimal Multi-robots Coordination in Heterogeneous Task Allocation,10.1109/iros45743.2020.9341652
openaire,10.2139/ssrn.7156869,F03,primary,C9462B9564006,doi:10.2139/ssrn.7156869,no,new,A Nash Equilibrium Framework for Competitive Task Allocation via Maximum-Weight Bipartite Matching in Multi-UUV Swarms,10.2139/ssrn.7156869
openaire,10.1088/1742-6596/3133/1/012020,F03,primary,C0956E4B39669,doi:10.1088/1742-6596/3133/1/012020,no,new,Multi heterogeneous robot energy management and autonomous task allocation scheduling system for substation intelligent inspection,10.1088/1742-6596/3133/1/012020
openaire,10.48550/arxiv.2112.10252,F03,primary,C0FB8F083D097,doi:10.48550/arxiv.2112.10252,no,new,A Predictive Autonomous Decision Aid for Calibrating Human-Autonomy Reliance in Multi-Agent Task Assignment,10.48550/arxiv.2112.10252
openaire,10.67228/30715725/ijiare-2020pi3d7l,F03,primary,C6B4CFDE1193D,doi:10.67228/30715725/ijiare-2020pi3d7l,no,new,Collaborative Robot Coordination Using Multi-Agent Reinforcement Learning,10.67228/30715725/ijiare-2020pi3d7l
openaire,10.1109/tnse.2021.3103602,F03,primary,CF5B5FCB1A0AD,doi:10.1109/tnse.2021.3103602,no,new,Robotic Edge Resource Allocation for Agricultural Cyber-Physical System,10.1109/tnse.2021.3103602
openaire,10.5281/zenodo.19790056,F03,primary,CDFD147EA93C9,doi:10.5281/zenodo.19790057,no,new,Industrial IoT(IIoT)-Enabled Robotics-as-a-Service (RaaS),10.5281/zenodo.19790057
openaire,10.1109/iros.2011.6094948,F04,primary,CF78CD428E991,doi:10.1109/iros.2011.6094948,yes,doi_exact,A fast distributed auction and consensus process using parallel task allocation and execution,10.1109/iros.2011.6094948
openaire,10.1007/s10846-014-0154-2,F04,primary,CB157C72BD65E,doi:10.1007/s10846-014-0154-2,yes,doi_exact,A Distributed Task Allocation Algorithm for a Multi-Robot System in Healthcare Facilities,10.1007/s10846-014-0154-2
openaire,10.1108/ir-06-2024-0272,F04,primary,C9A5892DDA0D7,doi:10.1108/ir-06-2024-0272,no,new,A distributed algorithm for the multi-robot minimum time task allocation problem,10.1108/ir-06-2024-0272
openaire,10.1016/j.robot.2019.04.012,F04,primary,CF1B86C7C2CEE,doi:10.1016/j.robot.2019.04.012,yes,doi_exact,A distributed method for dynamic multi-robot task allocation problems with critical time constraints,10.1016/j.robot.2019.04.012
openaire,10.1109/ur69537.2026.11626710,F04,primary,CD780D9CBC2EA,doi:10.48550/arxiv.2605.21932,yes,title_exact,Auction-Consensus Algorithm with Learned Bidding Scheme for Multi-Robot Systems,10.48550/arxiv.2605.21932
openaire,10.65109/axkf7455,F04,primary,C5523423C72B1,doi:10.65109/axkf7455,no,new,Extending Consensus-based Task Allocation Algorithms with Bid Intercession to Foster Mixed-Initiative,10.65109/axkf7455
openaire,10.1109/icra.2011.5980500,F04,primary,C20522AB473AF,doi:10.1109/icra.2011.5980500,yes,doi_exact,Multi-robot assignment algorithm for tasks with set precedence constraints,10.1109/icra.2011.5980500
openaire,10.1007/s10846-021-01394-2,F04,primary,CA4777EE8A8EC,doi:10.1007/s10846-021-01394-2,no,new,A Sequential Task Addition Distributed Assignment Algorithm for Multi-Robot Systems,10.1007/s10846-021-01394-2
openaire,10.1184/r1/6550154,F04,primary,CB61AF98A55A5,doi:10.1184/r1/6550154.v1,no,new,A Distributed Algorithm for Constrained Multi-Robot Task Assignment for Grouped Tasks,10.1184/r1/6550154.v1
openaire,10.1109/tase.2025.3532023,F04,primary,CB01E8AD50CCF,doi:10.1109/tase.2025.3532023,no,new,A Distributed Framework for Integrated Task Allocation and Safe Coordination in Networked Multi-Robot Systems,10.1109/tase.2025.3532023
openaire,10.30574/ijsra.2026.18.1.0181,F04,primary,C6866130608ED,doi:10.5281/zenodo.18464302,no,new,SEEK-Multi: Collaborative Multi-Agent Semantic Reasoning for Object Goal Navigation in Inspection Tasks,10.5281/zenodo.18464302
openaire,10.1007/978-4-431-55879-8_13,F05,primary,CDE493C0614DB,doi:10.1007/978-4-431-55879-8_13,yes,doi_exact,Cooperative Mobile Robot Control Architecture for Lifting and Transportation of Any Shape Payload,10.1007/978-4-431-55879-8_13
openaire,,F05,primary,C04AF3F775270,tav:cooperative lifting and transport by a group of mobile robots|2014,no,new,Cooperative Lifting and Transport by a Group of Mobile Robots,
openaire,10.61653/joast.v74i1.2022.20,F05,primary,C4D4B01A1D978,doi:10.61653/joast.v74i1.2022.20,no,new,Decentralized Control and Obstacle Avoidance in Autonomous Cooperative Transport System,10.61653/joast.v74i1.2022.20
openaire,10.48550/arxiv.2604.12852,F05,primary,CB6CBC0249F61,doi:10.48550/arxiv.2604.12852,no,new,PAINT: Partner-Agnostic Intent-Aware Cooperative Transport with Legged Robots,10.48550/arxiv.2604.12852
openaire,10.21203/rs.3.rs-9794763/v1,F05,primary,C519117924C9A,doi:10.21203/rs.3.rs-9794763/v1,no,new,Collective Intelligence in Robotics: A Swarm Solution to Mapping and Payload Transport,10.21203/rs.3.rs-9794763/v1
openaire,10.1016/j.rcim.2019.01.002,F05,primary,C9882AB073BAC,doi:10.1016/j.rcim.2019.01.002,no,new,Design of cooperative mobile robots for co-manipulation and transportation tasks,10.1016/j.rcim.2019.01.002
openaire,10.1109/aero50100.2021.9438133,F05,primary,C14F7F1ACE0E1,doi:10.1109/aero50100.2021.9438133,no,new,Fully Decentralized Controller for Multi-Robot Collective Transport in Space Applications,10.1109/aero50100.2021.9438133
openaire,10.3390/app16157433,F05,primary,C12845566F96D,doi:10.3390/app16157433,yes,doi_exact,Multi-Objective Optimization of Interaction Forces in Cooperative Dual-Arm Robotic Manipulation,10.3390/app16157433
openaire,10.48550/arxiv.2607.00160,F05,primary,C9BEFD632AF9E,doi:10.48550/arxiv.2607.00160,no,new,Distributed Multi Robot Lunar Cargo Transportation via Phase Decomposed Reinforcement Learning,10.48550/arxiv.2607.00160
openaire,10.5281/zenodo.4781187,F05,primary,CB793A2615F56,doi:10.5281/zenodo.4781188,no,new,Force-based Cooperative Aerial Manipulation,10.5281/zenodo.4781188
openaire,10.1109/tmech.2006.871092,F05,primary,C332C58A69B29,doi:10.1109/tmech.2006.871092,no,new,Screw-theoretic analysis framework for cooperative payload transport by mobile manipulator collectives,10.1109/tmech.2006.871092
openaire,10919/120971,F05,primary,C0437772B9D0E,tav:cooperative payload transportation by uavs a model based deep reinforcement learning mbdrl application|2024,no,new,Cooperative Payload Transportation by UAVs: A Model-Based Deep Reinforcement Learning (MBDRL) Application,
openaire,10.1098/rsos.180409,F05,primary,C48E24CC9356D,doi:10.1098/rsos.180409,no,new,Multi-robot replication of ant collective towing behaviours,10.1098/rsos.180409
openaire,10.6084/m9.figshare.7133237.v2,F05,primary,C38F5D6AB1E37,doi:10.6084/m9.figshare.7133237.v1,no,new,Explanation of the assumption the ant data is normally distributed for proper order statistic analysis. from Multi-robot replication of ant collective towing behaviours.,10.6084/m9.figshare.7133237.v1
openaire,10.1115/imece2005-81525,F05,primary,CE6A9D6EFD946,doi:10.1115/imece2005-81525,no,new,A Screw-Theoretic Analysis Framework for Payload Manipulation by Mobile Manipulator Collectives,10.1115/imece2005-81525
openaire,10.23919/acc.2017.7963252,F05,primary,CFB088B1AE31F,doi:10.23919/acc.2017.7963252,no,new,ACC 2017 tutorial session: Bio-inspired network dynamics and control,10.23919/acc.2017.7963252
openaire,10.1109/access.2021.3113466,F05,primary,C203E10AD5C07,doi:10.60692/gtaxe-2a554,no,new,Cooperative Load Transportation With Two Quadrotors Using Adaptive Control,10.60692/gtaxe-2a554
openaire,10.1109/oceanse.2019.8867213,F05,primary,CF68925C5445D,doi:10.1109/oceanse.2019.8867213,no,new,ROSM - Robotic Oil Spill Mitigations,10.1109/oceanse.2019.8867213
openaire,10.47328/ufvbbt.2025.433,F05,primary,C5B0406710967,doi:10.47328/ufvbbt.2025.433,no,new,Intelligent UAV systems: payload monitoring for spraying and collaborative cargo transport,10.47328/ufvbbt.2025.433
openaire,10919/111645,F05,primary,C43EEB06B1D3C,tav:collaborative locomotion of quadrupedal robots from centralized predictive control to distributed control|2022,no,new,Collaborative Locomotion of Quadrupedal Robots: From Centralized Predictive Control to Distributed Control,
openaire,10.3390/app16157433,F06,primary,C12845566F96D,doi:10.3390/app16157433,yes,doi_exact,Multi-Objective Optimization of Interaction Forces in Cooperative Dual-Arm Robotic Manipulation,10.3390/app16157433
openaire,10.13140/rg.2.2.27377.35688,F06,primary,C6E4CC8B02A95,doi:10.14273/unisa-4297,no,new,Human multi-robot interaction: from workspace sharing to physical collaboration,10.14273/unisa-4297
openaire,10.5281/zenodo.1078387,F10,primary,C405B62D1A822,doi:10.5281/zenodo.1078388,no,new,Lane Changing And Merging Maneuvers Of Carlike Robots,10.5281/zenodo.1078388
doaj,0e43a6e8845c4079897f1895d602226a,F01,primary,C2282759DBE88,doi:10.1515/jisys.2011.020,no,new,Multiple Objective Robot Coalition Formation,10.1515/jisys.2011.020
doaj,1896e365bb0a45e7ad10cce7d7916dbc,F01,primary,CC1697E0C2E40,doi:10.1109/access.2021.3061149,yes,doi_exact,Distributed and Communication-Aware Coalition Formation and Task Assignment in Multi-Robot Systems,10.1109/access.2021.3061149
doaj,1b2cdf9c277b40358b2e04dda5771787,F01,primary,C4C075440B034,doi:10.3390/s18093146,no,new,Multi-Robot Cyber Physical System for Sensing Environmental Variables of Transmission Line,10.3390/s18093146
doaj,444f95f9c81640cd861aade82f428ad3,F01,primary,C091EF5B6D3E3,doi:10.1371/journal.pone.0314347,no,new,Scalable and energy-efficient task allocation in industry 4.0: Leveraging distributed auction and IBPSO.,10.1371/journal.pone.0314347
doaj,a9361305aece4fb3b5f5baf4febf3a54,F01,primary,CCF0155D630D6,doi:10.32473/flairs.37.1.135575,yes,doi_exact,Matching-based Coalition Formation for Multi-robot Task Assignment Under Partial Uncertainty,10.32473/flairs.37.1.135575
doaj,e2fa43bc79f04b6fb3ee1288c59f3856,F01,primary,CF1331F6D8F85,doi:10.3390/robotics14070093,yes,doi_exact,Optimizing Coalition Formation Strategies for Scalable Multi-Robot Task Allocation: A Comprehensive Survey of Methods and Mechanisms,10.3390/robotics14070093
doaj,16a4817d64964ddfb6946e8aa34168dd,F02,primary,CFD1AC5E2DB0D,doi:10.3390/robotics15020032,yes,doi_exact,Optimizing Multi-Robot Task Allocation with Dynamic Crisis Response: A Genetic Algorithm Approach with Task Resumption and Island Model Enhancement,10.3390/robotics15020032
doaj,183bb57244664726b6e442031442d84b,F02,primary,C3F3C7411184E,doi:10.4108/eai.3-12-2015.2262349,no,new,Fast Redistribution of a Swarm of Heterogeneous Robots,10.4108/eai.3-12-2015.2262349
doaj,1f42e942256a4ee09337632b4ca2d51f,F02,primary,C847BF125B659,doi:10.14311/app.2016.56.0067,no,new,ADAPTIVE DISTRIBUTION OF A SWARM OF HETEROGENEOUS ROBOTS,10.14311/app.2016.56.0067
doaj,300620712fd044c48d6b50787b249e28,F02,primary,CB1B40780AF9B,doi:10.3390/s25206443,no,new,Heuristic Approaches for Coordinating Collaborative Heterogeneous Robotic Systems in Harvesting Automation with Size Constraints,10.3390/s25206443
doaj,3255b70a548540449a81bcb571d417c9,F02,primary,CAB79CE1E939E,doi:10.3390/s24216881,no,new,Toward a Generic Framework for Mission Planning and Execution with a Heterogeneous Multi-Robot System,10.3390/s24216881
doaj,34bc0ab393d64c4cb5b5224f3a975ea9,F02,primary,C9257AD39C20B,doi:10.1002/eng2.12225,no,new,Role and task allocation framework for Multirobot collaboration with latent knowledge estimation,10.1002/eng2.12225
doaj,35e48f3d42e542699848db3f8c1830ce,F02,primary,C7C4B3F758B85,doi:10.3390/s25113269,yes,doi_exact,Multi-Robot System for Cooperative Tidying Up with Mobile Manipulators and Transport Agents,10.3390/s25113269
doaj,3d92352a694f4df882f96b93f5997b78,F02,primary,CF0D597B9F15E,doi:10.1038/s41598-025-14314-3,no,new,Multitask allocation model of the coal foreign object sorting robot based on optimal capacity and benefit,10.1038/s41598-025-14314-3
doaj,4209e0c8dc284a8e81a5a5c2be758006,F02,primary,C914AB9F5BA72,doi:10.3390/math14122096,no,new,SHARP: A Risk-Constrained Transformer with Closed-Form CVaR Safety Masks for Multi-Robot Task Allocation in Human-Shared Warehouses,10.3390/math14122096
doaj,490ae7d4fea54793a858e1d5422e464f,F02,primary,C43976EA8C055,doi:10.3390/a19040312,yes,title_exact,CAHT: A Constraint-Aware Heterogeneous Transformer for Real-Time Multi-Robot Task Allocation in Warehouse Environments,10.3390/a19040312
