candidate_id,title,title_norm,authors,authors_norm,year,venue,doi,doi_norm,abstract,document_type,source_ids,provenance,provenance_sources,provenance_queries,verification_status,metadata_verification_status,evidence_status,screening_status,legacy_seed_id,wos_ut,citation_count,citation_count_source,retrieved_at_utc,dedup_status,duplicate_status,dedup_parent_candidate_id,notes,source,source_record_id,query_id,window_id,source_url,open_access_url
C4AC079BB62C5,Virtual Coupling in Railways: A Comprehensive Review,virtual coupling in railways a comprehensive review,Jesús Félez Mindán; Miguel Angel Vaquero-Serrano,jesús félez mindán; miguel angel vaquero-serrano,2023,Machines,10.3390/machines11050521,10.3390/machines11050521,,,openalex:https://openalex.org/W4367598767,openalex,openalex,F10:primary,metadata_verified,metadata_verified,not_evidence,pending,,,87,openalex,2026-09-13T23:43:15.554504+00:00,unique,unique,,,openalex,https://openalex.org/W4367598767,F10,primary,https://doi.org/10.3390/machines11050521,https://www.mdpi.com/2075-1702/11/5/521/pdf?version=1682925562
C56EADEDB0E2C,Formation Control of a Multi-Unmanned Surface Vessel System: A Bibliometric Analysis,formation control of a multi unmanned surface vessel system a bibliometric analysis,Jie Xue; Yuanming Song; Hao Hu,jie xue; yuanming song; hao hu,2024,Journal of Marine Science and Engineering,10.3390/jmse12091484,10.3390/jmse12091484,,,openalex:https://openalex.org/W4401915668,openalex,openalex,F10:primary,metadata_verified,metadata_verified,not_evidence,pending,,,19,openalex,2026-09-13T23:43:15.554527+00:00,unique,unique,,,openalex,https://openalex.org/W4401915668,F10,primary,https://doi.org/10.3390/jmse12091484,https://www.mdpi.com/2077-1312/12/9/1484/pdf?version=1724748991
C405B62D1A822,Lane Changing And Merging Maneuvers Of Carlike Robots,lane changing and merging maneuvers of carlike robots,Bibhya Sharma; Jito Vanualailai; Ravindra Rai,bibhya sharma; jito vanualailai; ravindra rai,2012,Zenodo (CERN European Organization for Nuclear Research),10.5281/zenodo.1078388,10.5281/zenodo.1078388,,,openalex:https://openalex.org/W1533385054,openalex,openalex,F10:primary,metadata_verified,metadata_verified,not_evidence,pending,,,3,openalex,2026-09-13T23:43:15.554545+00:00,unique,unique,,,openalex,https://openalex.org/W1533385054,F10,primary,https://doi.org/10.5281/zenodo.1078388,https://zenodo.org/record/1078388
CAB194D1D4F4A,Model-free adaptive consensus design for a class of unknown heterogeneous nonlinear multi-agent systems with packet dropouts,model free adaptive consensus design for a class of unknown heterogeneous nonlinear multi agent systems with packet dropouts,Ye Ren; Shida Liu; Deli Li; Dongxu Zhang; Ting Lei; Li Wang,ye ren; shida liu; deli li; dongxu zhang; ting lei; li wang,2024,Scientific Reports,10.1038/s41598-024-73959-8,10.1038/s41598-024-73959-8,,,openalex:https://openalex.org/W4403133922,openalex,openalex,F10:primary,metadata_verified,metadata_verified,not_evidence,pending,,,8,openalex,2026-09-13T23:43:15.554574+00:00,unique,unique,,,openalex,https://openalex.org/W4403133922,F10,primary,https://doi.org/10.1038/s41598-024-73959-8,https://www.nature.com/articles/s41598-024-73959-8.pdf
C76DBAD633060,"Past, Present and Future Trends in Multi-Agent System Technology",past present and future trends in multi agent system technology,Sandali Thamalka Goonatilleke; B Hettige,sandali thamalka goonatilleke; b hettige,2022,Journal Européen des Systèmes Automatisés,10.18280/jesa.550604,10.18280/jesa.550604,,,openalex:https://openalex.org/W4317105990,openalex,openalex,F10:primary,metadata_verified,metadata_verified,not_evidence,pending,,,19,openalex,2026-09-13T23:43:15.554594+00:00,unique,unique,,,openalex,https://openalex.org/W4317105990,F10,primary,https://doi.org/10.18280/jesa.550604,https://iieta.org/download/file/fid/88586
CE064094CF0EA,"Design, Analysis, and Experimental Validation of a Distributed Protocol for Platooning in the Presence of Time-Varying Heterogeneous Delays",design analysis and experimental validation of a distributed protocol for platooning in the presence of time varying heterogeneous delays,Mario di Bernardo; Paolo Falcone; Alessandro Salvi; Stefania Santini,mario di bernardo; paolo falcone; alessandro salvi; stefania santini,2015,IEEE Transactions on Control Systems Technology,10.1109/tcst.2015.2437336,10.1109/tcst.2015.2437336,,,openalex:https://openalex.org/W2286576976,openalex,openalex,F10:primary,metadata_verified,metadata_verified,not_evidence,pending,,,148,openalex,2026-09-13T23:43:15.554622+00:00,unique,unique,,,openalex,https://openalex.org/W2286576976,F10,primary,https://doi.org/10.1109/tcst.2015.2437336,https://iris.unimore.it/bitstream/11380/1200129/2/TCST_platooning.pdf
C752514352CF1,A Consensus-Based Approach for Platooning with Intervehicular Communications and Its Validation in Realistic Scenarios,a consensus based approach for platooning with intervehicular communications and its validation in realistic scenarios,Stefania Santini; Alessandro Salvi; Antonio Saverio Valente; Antonio Pescapè; Michele Segata; Renato Lo Cigno,stefania santini; alessandro salvi; antonio saverio valente; antonio pescapè; michele segata; renato lo cigno,2016,IEEE Transactions on Vehicular Technology,10.1109/tvt.2016.2585018,10.1109/tvt.2016.2585018,,,openalex:https://openalex.org/W2467110785,openalex,openalex,F10:primary,metadata_verified,metadata_verified,not_evidence,pending,,,207,openalex,2026-09-13T23:43:15.554652+00:00,unique,unique,,,openalex,https://openalex.org/W2467110785,F10,primary,https://doi.org/10.1109/tvt.2016.2585018,https://iris.unitn.it/bitstream/11572/175081/1/tvt2016-consensus-final.pdf
C8A9F0647E1AF,Robust Formation Control Based on Leader-Following Consensus in Multi-Agent Systems With Faults in the Information Exchange: Application in a Fleet of Unmanned Aerial Vehicles,robust formation control based on leader following consensus in multi agent systems with faults in the information exchange application in a fleet of unmanned aerial vehicles,Juan Antonio Vázquez Trejo; Manuel Adam‐Medina; C.D. García‐Beltrán; Gerardo Guerrero; Betty Yolanda Lopez Zapata; Eduardo Mael Sánchez-Coronado; Didier Theilliol,juan antonio vázquez trejo; manuel adam‐medina; c.d. garcía‐beltrán; gerardo guerrero; betty yolanda lopez zapata; eduardo mael sánchez-coronado; didier theilliol,2021,IEEE Access,10.1109/access.2021.3098303,10.1109/access.2021.3098303,,,openalex:https://openalex.org/W3188090658,openalex,openalex,F10:primary,metadata_verified,metadata_verified,not_evidence,pending,,,24,openalex,2026-09-13T23:43:15.554692+00:00,unique,unique,,,openalex,https://openalex.org/W3188090658,F10,primary,https://doi.org/10.1109/access.2021.3098303,https://ieeexplore.ieee.org/ielx7/6287639/9312710/09490672.pdf
C5EDACC3545C7,Commande distribuée et synchronisation de robots industriels coopératifs,commande distribuee et synchronisation de robots industriels cooperatifs,Yassine Bouteraa,yassine bouteraa,2012,,,,,,openalex:https://openalex.org/W66167000,openalex,openalex,F10:primary,metadata_verified,metadata_verified,not_evidence,pending,,,2,openalex,2026-09-13T23:43:15.554726+00:00,unique,unique,,,openalex,https://openalex.org/W66167000,F10,primary,https://openalex.org/W66167000,
C6A9FEA7AAB00,Cooperative Passivity-Based Control of Nonlinear Mechanical Systems,cooperative passivity based control of nonlinear mechanical systems,Oscar de Groot; Laurens Valk; Tamás Keviczky,oscar de groot; laurens valk; tamás keviczky,2023,Robotics,10.3390/robotics12050142,10.3390/robotics12050142,,,openalex:https://openalex.org/W4387450928,openalex,openalex,F10:primary,metadata_verified,metadata_verified,not_evidence,pending,,,4,openalex,2026-09-13T23:43:15.554749+00:00,unique,unique,,,openalex,https://openalex.org/W4387450928,F10,primary,https://doi.org/10.3390/robotics12050142,https://www.mdpi.com/2218-6581/12/5/142/pdf?version=1696935856
C775C045B271C,Multiple Robots Path Planning based on Reinforcement Learning for Object Transportation,multiple robots path planning based on reinforcement learning for object transportation,Manukid Parnichkun,manukid parnichkun,2022,,10.1145/3582099.3582133,10.1145/3582099.3582133,,,openalex:https://openalex.org/W4366517551,openalex,openalex,F10:primary,metadata_verified,metadata_verified,not_evidence,pending,,,3,openalex,2026-09-13T23:43:15.554770+00:00,unique,unique,,,openalex,https://openalex.org/W4366517551,F10,primary,https://doi.org/10.1145/3582099.3582133,https://dl.acm.org/doi/pdf/10.1145/3582099.3582133
CD73CB56873CA,Adaptive multi-robot control through on-line parameter identification at system level,adaptive multi robot control through on line parameter identification at system level,Pragna Das,pragna das,2018,LA Referencia (Red Federada de Repositorios Institucionales de Publicaciones Científicas),,,,,openalex:https://openalex.org/W2967666027,openalex,openalex,F10:primary,metadata_verified,metadata_verified,not_evidence,pending,,,1,openalex,2026-09-13T23:43:15.554814+00:00,unique,unique,,,openalex,https://openalex.org/W2967666027,F10,primary,https://openalex.org/W2967666027,http://hdl.handle.net/10803/650337
CB287CC5FD08D,A Survey on Joint-Operation Application for Unmanned Swarm Formations Under a Complex Confrontation Environment,a survey on joint operation application for unmanned swarm formations under a complex confrontation environment,Jialong Zhang; Kun Han; Pu Zhang; Zhongxi Hou; Lei Ye,jialong zhang; kun han; pu zhang; zhongxi hou; lei ye,2023,Journal of Systems Engineering and Electronics,10.23919/jsee.2023.000162,10.23919/jsee.2023.000162,,,openalex:https://openalex.org/W4390957438,openalex,openalex,F10:primary,metadata_verified,metadata_verified,not_evidence,pending,,,19,openalex,2026-09-13T23:43:15.554845+00:00,unique,unique,,,openalex,https://openalex.org/W4390957438,F10,primary,https://doi.org/10.23919/jsee.2023.000162,https://ieeexplore.ieee.org/ielx7/5971804/10403806/10403831.pdf
C8C7ADC255AD3,Research Advancements in Key Technologies for Space-Based Situational Awareness,research advancements in key technologies for space based situational awareness,Beichao Wang; Shuang Li; Jinzhen Mu; Xiaolong Hao; Wenshan Zhu; Jiaqian Hu,beichao wang; shuang li; jinzhen mu; xiaolong hao; wenshan zhu; jiaqian hu,2022,Space Science & Technology,10.34133/2022/9802793,10.34133/2022/9802793,,,openalex:https://openalex.org/W4283124185,openalex,openalex,F10:primary,metadata_verified,metadata_verified,not_evidence,pending,,,91,openalex,2026-09-13T23:43:15.554872+00:00,unique,unique,,,openalex,https://openalex.org/W4283124185,F10,primary,https://doi.org/10.34133/2022/9802793,https://downloads.spj.sciencemag.org/space/2022/9802793.pdf
C1CB75CB0979C,A Survey of Vehicular Network Systems for Road Traffic Management,a survey of vehicular network systems for road traffic management,Karol Jurczenia; Jacek Rak,karol jurczenia; jacek rak,2022,IEEE Access,10.1109/access.2022.3168354,10.1109/access.2022.3168354,,,openalex:https://openalex.org/W4225494930,openalex,openalex,F10:primary,metadata_verified,metadata_verified,not_evidence,pending,,,25,openalex,2026-09-13T23:43:15.554894+00:00,unique,unique,,,openalex,https://openalex.org/W4225494930,F10,primary,https://doi.org/10.1109/access.2022.3168354,https://ieeexplore.ieee.org/ielx7/6287639/9668973/09759312.pdf
CF1C37D5AF138,Survey on Multi-Access Edge Computing for Internet of Things Realization,survey on multi access edge computing for internet of things realization,Pawani Porambage; Jude Okwuibe; Madhusanka Liyanage; Mika Ylianttila; Tarik Taleb,pawani porambage; jude okwuibe; madhusanka liyanage; mika ylianttila; tarik taleb,2018,IEEE Communications Surveys & Tutorials,10.1109/comst.2018.2849509,10.1109/comst.2018.2849509,,,openalex:https://openalex.org/W2803750062,openalex,openalex,F11:primary,metadata_verified,metadata_verified,not_evidence,pending,,,802,openalex,2026-09-13T23:43:15.578787+00:00,unique,unique,,,openalex,https://openalex.org/W2803750062,F11,primary,https://doi.org/10.1109/comst.2018.2849509,https://arxiv.org/pdf/1805.06695
CA00486B43C26,Consensus reaching in multi-agent packet-switched networks with non-linear coupling,consensus reaching in multi agent packet switched networks with non linear coupling,Ulrich Münz; Antonis Papachristodoulou; Frank Allgöwer,ulrich münz; antonis papachristodoulou; frank allgöwer,2009,International Journal of Control,10.1080/00207170802398018,10.1080/00207170802398018,,,openalex:https://openalex.org/W1968967474,openalex,openalex,F11:primary,metadata_verified,metadata_verified,not_evidence,pending,,,55,openalex,2026-09-13T23:43:15.578829+00:00,unique,unique,,,openalex,https://openalex.org/W1968967474,F11,primary,https://doi.org/10.1080/00207170802398018,https://www.tandfonline.com/doi/pdf/10.1080/00207170802398018?needAccess=true
C67294B9034BB,Algorithms for collision-free navigation of mobile robots in complex cluttered environments: a survey,algorithms for collision free navigation of mobile robots in complex cluttered environments a survey,Michael Hoy; Alexey S. Matveev; Andrey V. Savkin,michael hoy; alexey s. matveev; andrey v. savkin,2014,Robotica,10.1017/s0263574714000289,10.1017/s0263574714000289,,,openalex:https://openalex.org/W2127617835,openalex,openalex,F11:primary,metadata_verified,metadata_verified,not_evidence,pending,,,472,openalex,2026-09-13T23:43:15.578857+00:00,unique,unique,,,openalex,https://openalex.org/W2127617835,F11,primary,https://doi.org/10.1017/s0263574714000289,https://www.cambridge.org/core/services/aop-cambridge-core/content/view/ADA8F6F7E30123629A26B08DA0C79C8C/S0263574714000289a.pdf/div-class-title-algorithms-for-collision-free-navigation-of-mobile-robots-in-complex-cluttered-environments-a-survey-div.pdf
C89D76841DA6D,"A Survey of Multi-Objective Optimization in Wireless Sensor Networks: Metrics, Algorithms, and Open Problems",a survey of multi objective optimization in wireless sensor networks metrics algorithms and open problems,Zesong Fei; Bin Li; Shaoshi Yang; Chengwen Xing; Hongbin Chen; Lajos Hanzo,zesong fei; bin li; shaoshi yang; chengwen xing; hongbin chen; lajos hanzo,2016,IEEE Communications Surveys & Tutorials,10.1109/comst.2016.2610578,10.1109/comst.2016.2610578,,,openalex:https://openalex.org/W2413566101,openalex,openalex,F11:primary,metadata_verified,metadata_verified,not_evidence,pending,,,432,openalex,2026-09-13T23:43:15.578883+00:00,unique,unique,,,openalex,https://openalex.org/W2413566101,F11,primary,https://doi.org/10.1109/comst.2016.2610578,https://arxiv.org/pdf/1609.04069
C60B9050EBDE3,A Novel Distributed Secondary Coordination Control Approach for Islanded Microgrids,a novel distributed secondary coordination control approach for islanded microgrids,Xiaoqing Lu; Xinghuo Yu; Jingang Lai; Yaonan Wang; Josep M. Guerrero,xiaoqing lu; xinghuo yu; jingang lai; yaonan wang; josep m. guerrero,2016,IEEE Transactions on Smart Grid,10.1109/tsg.2016.2618120,10.1109/tsg.2016.2618120,,,openalex:https://openalex.org/W2535303047,openalex,openalex,F11:primary,metadata_verified,metadata_verified,not_evidence,pending,,,237,openalex,2026-09-13T23:43:15.578909+00:00,unique,unique,,,openalex,https://openalex.org/W2535303047,F11,primary,https://doi.org/10.1109/tsg.2016.2618120,https://vbn.aau.dk/ws/files/242881614/TSG_00397_2016_final.pdf
CDAD998C5D65B,Unmanned Aerial Vehicles (UAVs): A Survey on Civil Applications and Key Research Challenges,unmanned aerial vehicles uavs a survey on civil applications and key research challenges,Hazim Shakhatreh; Ahmad Sawalmeh; Ala Al‐Fuqaha; Zuochao Dou; Eyad Almaita; Issa Khalil; Noor Shamsiah Othman; Abdallah Khreishah; Mohsen Guizani,hazim shakhatreh; ahmad sawalmeh; ala al‐fuqaha; zuochao dou; eyad almaita; issa khalil; noor shamsiah othman; abdallah khreishah; mohsen guizani,2019,IEEE Access,10.1109/access.2019.2909530,10.1109/access.2019.2909530,,,openalex:https://openalex.org/W4213147678,openalex,openalex,F11:primary,metadata_verified,metadata_verified,not_evidence,pending,,,2374,openalex,2026-09-13T23:43:15.578943+00:00,unique,unique,,,openalex,https://openalex.org/W4213147678,F11,primary,https://doi.org/10.1109/access.2019.2909530,https://ieeexplore.ieee.org/ielx7/6287639/8600701/08682048.pdf
