candidate_id,title,authors,year,venue,doi,document_type,provenance,provenance_sources,provenance_queries,screening_decision,fulltext_status,fulltext_identity_status,evidence_status,wos_ut,seed_role,v3_screening_status,v3_allowed_use
C6C1C18D147AE,Task assignment algorithms for teams of UAVs in dynamic environments,Mehdi Alighanbari,2004,DSpace@MIT (Massachusetts Institute of Technology),,dissertation,openalex;openalex_snowball;stage1c_recall,openalex;openalex_snowball;stage1c_recall,SB_B_C25E04E2B42F4;SB_B_C75DFD0C9D1EF,maybe_fulltext,retrieval_error,not_applicable,not_evidence,,exploratory_prior_campaign,not_screened,discovery_only_until_v3_review
C569E949262AF,Mission-centric design optimisation of unmanned aerial vehicles for enhanced operational effectiveness,Hasan Karali; A. Tsourdos; Pierre Moinier,2026,The Aeronautical Journal,10.1017/aer.2026.10131,article,openalex;openalex_snowball;stage1c_recall,openalex;openalex_snowball;stage1c_recall,SB_F_C25E04E2B42F4;SB_F_C75DFD0C9D1EF,exclude,,,not_evidence,,exploratory_prior_campaign,not_screened,discovery_only_until_v3_review
C14735B9953E6,Hierarchical Cooperative Multitarget Allocation Strategy of Multiple Spacecrafts,Mengping Zhu; Pengfei Lu; Yumei Zhang; Xinlong Chen,2026,International Journal of Aerospace Engineering,10.1155/ijae/8887995,article,openalex;openalex_snowball;stage1c_recall,openalex;openalex_snowball;stage1c_recall,SB_F_C25E04E2B42F4,exclude,,,not_evidence,,exploratory_prior_campaign,not_screened,discovery_only_until_v3_review
C69F63374AA41,Task Allocation Algorithm for Heterogeneous UAV Swarm with Temporal Task Chains,Haixiao Liu; Zhichao Shao; Quanzhi Zhou; Jianhua Tu; Shuo Zhu,2025,Drones,10.3390/drones9080574,article,openalex;openalex_snowball;stage1c_recall,openalex;openalex_snowball;stage1c_recall,SB_F_C25E04E2B42F4,include_fulltext,unavailable_legally,not_applicable,not_evidence,,exploratory_prior_campaign,not_screened,discovery_only_until_v3_review
C1E96C08FA55C,A Synchronized Task Formulation for Robotic Convoy Operations,Charles Noren; Bhaskar Vundurthy; Sebastian Scherer; Howie Choset; Matthew Travers,2025,IEEE Robotics and Automation Letters,10.1109/lra.2025.3570940,article,openalex;openalex_snowball;stage1c_recall,openalex;openalex_snowball;stage1c_recall,SB_F_C25E04E2B42F4,exclude,,,not_evidence,,exploratory_prior_campaign,not_screened,discovery_only_until_v3_review
C0A5F7E87E3FF,Event Driven CBBA with Reduced Communication,Vinita Sao; Tu Dac Ho; Sujoy Bhore; P. B. Sujit,2025,,10.1109/icuas65942.2025.11007849,conference-paper,openalex;openalex_snowball;stage1c_recall,openalex;openalex_snowball;stage1c_recall,SB_F_C25E04E2B42F4,exclude,,,not_evidence,,exploratory_prior_campaign,not_screened,discovery_only_until_v3_review
C9C6753E05CC2,Planning Cyclic Queuing and Forwarding for Time-Sensitive Networking via Heuristic and Neurodynamic Optimization,Jiasen Wang; Jun Wang,2025,IEEE Transactions on Network Science and Engineering,10.1109/tnse.2025.3550174,article,openalex;openalex_snowball;stage1c_recall,openalex;openalex_snowball;stage1c_recall,SB_F_C25E04E2B42F4,exclude,,,not_evidence,,exploratory_prior_campaign,not_screened,discovery_only_until_v3_review
C88C3A6768A98,Construction of kill webs with heterogeneous UAV swarms in dynamic contested environments,Wenlin Liu; Zishuang Pan; Wei Han; Xichao Su; Dazhao Yu; Bing Wan,2024,Complex & Intelligent Systems,10.1007/s40747-024-01644-4,article,openalex;openalex_snowball;stage1c_recall,openalex;openalex_snowball;stage1c_recall,SB_F_C25E04E2B42F4,exclude,,,not_evidence,,exploratory_prior_campaign,not_screened,discovery_only_until_v3_review
C46D2213BF1DC,Makespan-Minimizing Heterogeneous Task Allocation under Temporal Constraints,Byeong-Min Jeong; Yun-Seo Oh; Dae-Sung Jang; Nam Eung Hwang; Joon-Won Kim; Han‐Lim Choi,2023,Aerospace,10.3390/aerospace10121032,article,openalex;openalex_snowball;stage1c_recall,openalex;openalex_snowball;stage1c_recall,SB_F_C25E04E2B42F4,maybe_fulltext,unavailable_legally,not_applicable,not_evidence,,exploratory_prior_campaign,not_screened,discovery_only_until_v3_review
C31F4996B7611,Decentralized Multi-UAV Trajectory Task Allocation in Search and Rescue Applications,Kasper A. R. Grøntved; Ulrik P. S. Lundquist; Anders Lyhne Christensen,2023,,10.1109/icar58858.2023.10406912,conference-paper,openalex;openalex_snowball;stage1c_recall,openalex;openalex_snowball;stage1c_recall,SB_F_C25E04E2B42F4,include_fulltext,unavailable_legally,not_applicable,not_evidence,,exploratory_prior_campaign,not_screened,discovery_only_until_v3_review
CB639B9DA580D,Intelligent Wargaming Approach to Increase Course of Action Effectiveness in Military Operations,Batu Candan; Guney Guner; Burak Yüksek; Hasan Karali; Gökhan İnalhan,2023,AIAA SCITECH 2023 Forum,10.2514/6.2023-2531,conference-paper,openalex;openalex_snowball;stage1c_recall,openalex;openalex_snowball;stage1c_recall,SB_F_C25E04E2B42F4;SB_F_C75DFD0C9D1EF,exclude,,,not_evidence,,exploratory_prior_campaign,not_screened,discovery_only_until_v3_review
CBDC7B667D79F,Integrate Assignment of Multiple Heterogeneous Unmanned Aerial Vehicles Performing Dynamic Disaster Inspection and Validation Task With Dubins Path,Weinan Wu; Jie Xu; Yiming Sun,2023,IEEE Transactions on Aerospace and Electronic Systems,10.1109/taes.2023.3235864,article,openalex;openalex_snowball;stage1c_recall,openalex;openalex_snowball;stage1c_recall,SB_F_C25E04E2B42F4,exclude,,,not_evidence,,exploratory_prior_campaign,not_screened,discovery_only_until_v3_review
C999CD2580D8B,Research on Collaborative Task Allocation of Heterogeneous UAVs With Complex Constraints,Shaokun Yan; Yuanqing Xia,2023,IEEE Access,10.1109/access.2023.3323951,article,openalex;openalex_snowball;stage1c_recall,openalex;openalex_snowball;stage1c_recall,SB_F_C25E04E2B42F4;SB_F_C75DFD0C9D1EF,include_fulltext,acquired_pdf,identity_verified_doi,not_evidence,,exploratory_prior_campaign,not_screened,discovery_only_until_v3_review
C032E33F85FED,Hierarchy-based extended CBBA for multi-robot task assignment,Jiajun Liu; Weiguo Xia; Fuqiang Li; Peng Wang,2022,,10.1109/cac57257.2022.10054892,conference-paper,openalex;openalex_snowball;stage1c_recall,openalex;openalex_snowball;stage1c_recall,SB_F_C25E04E2B42F4,include_fulltext,unavailable_legally,not_applicable,not_evidence,,exploratory_prior_campaign,not_screened,discovery_only_until_v3_review
CA9360B04AF72,A Dual Assignment Network with Applications in Deterministic Communication Path Selection and Multi-Vehicle Target Assignment,Jiasen Wang; Jun Wang,2022,,10.1109/icist55546.2022.9926802,conference-paper,openalex;openalex_snowball;stage1c_recall,openalex;openalex_snowball;stage1c_recall,SB_F_C25E04E2B42F4,exclude,,,not_evidence,,exploratory_prior_campaign,not_screened,discovery_only_until_v3_review
C20519F7ED79C,Consensus-Based Decentralized Task Allocation for Multi-Agent Systems and Simultaneous Multi-Agent Tasks,Shengli Wang; Youjiang Liu; Yongtao Qiu; Jie Zhou,2022,IEEE Robotics and Automation Letters,10.1109/lra.2022.3220155,article,openalex;openalex_snowball;stage1c_recall,openalex;openalex_snowball;stage1c_recall,SB_F_C25E04E2B42F4,include_fulltext,unavailable_legally,not_applicable,not_evidence,,exploratory_prior_campaign,not_screened,discovery_only_until_v3_review
C68BDDB94155D,A Multi-Target Consensus-Based Auction Algorithm for Distributed Target Assignment in Cooperative Beyond-Visual-Range Air Combat,LI Wei-hua; Yongxi Lyu; Sifan Dai; Huakun Chen; Jingping Shi; Yongfeng Li,2022,Aerospace,10.3390/aerospace9090486,article,openalex;openalex_snowball;stage1c_recall,openalex;openalex_snowball;stage1c_recall,SB_F_C25E04E2B42F4,maybe_fulltext,unavailable_legally,not_applicable,not_evidence,,exploratory_prior_campaign,not_screened,discovery_only_until_v3_review
C218EB4260339,Automated Task Updates of Temporal Logic Specifications for Heterogeneous Robots,Amy Fang; Hadas Kress‐Gazit,2022,2022 International Conference on Robotics and Automation (ICRA),10.1109/icra46639.2022.9812045,conference-paper,openalex;openalex_snowball;stage1c_recall,openalex;openalex_snowball;stage1c_recall,SB_F_C25E04E2B42F4,include_fulltext,unavailable_legally,not_applicable,not_evidence,,exploratory_prior_campaign,not_screened,discovery_only_until_v3_review
C76AD4BCA28B1,Receding-Horizon Trajectory Planning for Under-Actuated Autonomous Vehicles Based on Collaborative Neurodynamic Optimization,Jiasen Wang; Jun Wang; Qing‐Long Han,2022,IEEE/CAA Journal of Automatica Sinica,10.1109/jas.2022.105524,article,openalex;openalex_snowball;stage1c_recall,openalex;openalex_snowball;stage1c_recall,SB_F_C25E04E2B42F4,exclude,,,not_evidence,,exploratory_prior_campaign,not_screened,discovery_only_until_v3_review
CA474E92DBDF5,Cooperative Task Allocation for Multi-Robot Systems Based on Multi-Objective Ant Colony System,Shengli Wang; Youjiang Liu; Yongtao Qiu; Qi Zhang; Feixiang Huo; Yafan Huangfu; Chun Yang; Jie Zhou,2022,IEEE Access,10.1109/access.2022.3165198,article,openalex;openalex_snowball;stage1c_recall,openalex;openalex_snowball;stage1c_recall,SB_F_C25E04E2B42F4,include_fulltext,acquired_pdf,identity_verified_title,not_evidence,,exploratory_prior_campaign,not_screened,discovery_only_until_v3_review
CFA8E97E3CC4F,Research on Distributed Target Allocation in Multi-UAV Beyond Visual Range Cooperative Air Combat,LI Wei-hua; Lizhi Guo; Jingping Shi,2021,Lecture notes in electrical engineering,10.1007/978-981-15-8155-7_155,book-chapter,openalex;openalex_snowball;stage1c_recall,openalex;openalex_snowball;stage1c_recall,SB_F_C25E04E2B42F4,maybe_fulltext,unavailable_legally,not_applicable,not_evidence,,exploratory_prior_campaign,not_screened,discovery_only_until_v3_review
CCB9AB8A14F2C,Distributed No-wait Task Allocation for Multi-UAV System with Coupling Temporal Constraints,Wei Cui; Yikang Yang,2021,2021 IEEE International Conference on Unmanned Systems (ICUS),10.1109/icus52573.2021.9641280,conference-paper,openalex;openalex_snowball;stage1c_recall,openalex;openalex_snowball;stage1c_recall,SB_F_C25E04E2B42F4,include_fulltext,unavailable_legally,not_applicable,not_evidence,,exploratory_prior_campaign,not_screened,discovery_only_until_v3_review
CA77FDB654A37,Group Role Assignment with Constraints (GRA+),Haibin Zhu,2021,,10.1002/9781119693123.ch6,other,openalex;openalex_snowball;stage1c_recall,openalex;openalex_snowball;stage1c_recall,SB_F_C25E04E2B42F4,exclude,,,not_evidence,,exploratory_prior_campaign,not_screened,discovery_only_until_v3_review
C95C2D891EA65,Convex Optimization,Stephen Boyd; Lieven Vandenberghe,2004,Cambridge University Press eBooks,10.1017/cbo9780511804441,book,openalex;openalex_snowball;stage1c_recall,openalex;openalex_snowball;stage1c_recall,SB_B_C172CC5886222,exclude,,,not_evidence,,exploratory_prior_campaign,not_screened,discovery_only_until_v3_review
CB6D45D595E67,Energy-constrained modulation optimization,Shuguang Cui; Andrea Goldsmith; Ahmad Bahai,2005,IEEE Transactions on Wireless Communications,10.1109/twc.2005.853882,article,openalex;openalex_snowball;stage1c_recall,openalex;openalex_snowball;stage1c_recall,SB_B_C172CC5886222,exclude,,,not_evidence,,exploratory_prior_campaign,not_screened,discovery_only_until_v3_review
CFC00CC3FC488,Solution of the Multiuser Downlink Beamforming Problem With Individual SINR Constraints,Martin Schubert; Holger Boche,2004,IEEE Transactions on Vehicular Technology,10.1109/tvt.2003.819629,article,openalex;openalex_snowball;stage1c_recall,openalex;openalex_snowball;stage1c_recall,SB_B_C172CC5886222,exclude,,,not_evidence,,exploratory_prior_campaign,not_screened,discovery_only_until_v3_review
C8ABE363274B3,Performance of optimum transmitter power control in cellular radio systems,Jens Zander,1992,IEEE Transactions on Vehicular Technology,10.1109/25.120145,article,openalex;openalex_snowball;stage1c_recall,openalex;openalex_snowball;stage1c_recall,SB_B_C172CC5886222,exclude,,,not_evidence,,exploratory_prior_campaign,not_screened,discovery_only_until_v3_review
C4D33A747AC7F,Fundamental trade-offs on green wireless networks,Yan Chen; Shunqing Zhang; Shugong Xu; Geoffrey Ye Li,2011,IEEE Communications Magazine,10.1109/mcom.2011.5783982,article,openalex;openalex_snowball;stage1c_recall,openalex;openalex_snowball;stage1c_recall,SB_B_C172CC5886222,exclude,,,not_evidence,,exploratory_prior_campaign,not_screened,discovery_only_until_v3_review
CEA5529BA2086,"Green Cellular Networks: A Survey, Some Research Issues and Challenges",Ziaul Hasan; Hamidreza Boostanimehr; Vijay K. Bhargava,2011,IEEE Communications Surveys & Tutorials,10.1109/surv.2011.092311.00031,article,openalex;openalex_snowball;stage1c_recall,openalex;openalex_snowball;stage1c_recall,SB_B_C172CC5886222,exclude,,,not_evidence,,exploratory_prior_campaign,not_screened,discovery_only_until_v3_review
CDBAEE4F10C9F,Seven ways that HetNets are a cellular paradigm shift,Jeffrey G. Andrews,2013,IEEE Communications Magazine,10.1109/mcom.2013.6476878,article,openalex;openalex_snowball;stage1c_recall,openalex;openalex_snowball;stage1c_recall,SB_B_C172CC5886222,exclude,,,not_evidence,,exploratory_prior_campaign,not_screened,discovery_only_until_v3_review
C67C4A0AA843E,OFDMA femtocells: A roadmap on interference avoidance,David López‐Pérez; Álvaro Valcarce; G. de la Roche; Jie Zhang,2009,IEEE Communications Magazine,10.1109/mcom.2009.5277454,article,openalex;openalex_snowball;stage1c_recall,openalex;openalex_snowball;stage1c_recall,SB_B_C172CC5886222,exclude,,,not_evidence,,exploratory_prior_campaign,not_screened,discovery_only_until_v3_review
C360DB40F3FA4,Energy Efficient Heterogeneous Cellular Networks,Yong Sheng Soh; Tony Q. S. Quek; Marios Kountouris; Hyundong Shin,2013,IEEE Journal on Selected Areas in Communications,10.1109/jsac.2013.130503,article,openalex;openalex_snowball;stage1c_recall,openalex;openalex_snowball;stage1c_recall,SB_B_C172CC5886222,exclude,,,not_evidence,,exploratory_prior_campaign,not_screened,discovery_only_until_v3_review
C35BAC0CA8803,Base Station Operation and User Association Mechanisms for Energy-Delay Tradeoffs in Green Cellular Networks,Kyuho Son; Hongseok Kim; Yung Yi; Bhaskar Krishnamachari,2011,IEEE Journal on Selected Areas in Communications,10.1109/jsac.2011.110903,article,openalex;openalex_snowball;stage1c_recall,openalex;openalex_snowball;stage1c_recall,SB_B_C172CC5886222,exclude,,,not_evidence,,exploratory_prior_campaign,not_screened,discovery_only_until_v3_review
C9C8E270E1DAB,Energy- and Spectral-Efficiency Tradeoff in Downlink OFDMA Networks,Cong Xiong; Geoffrey Ye Li; Shunqing Zhang; Yan Chen; Shugong Xu,2011,IEEE Transactions on Wireless Communications,10.1109/twc.2011.091411.110249,article,openalex;openalex_snowball;stage1c_recall,openalex;openalex_snowball;stage1c_recall,SB_B_C172CC5886222,exclude,,,not_evidence,,exploratory_prior_campaign,not_screened,discovery_only_until_v3_review
CB1F0EC4B76BA,Joint Subchannel Assignment and Power Allocation for OFDMA Femtocell Networks,Duy T. Ngo; Suman Khakurel; Tho Le‐Ngoc,2014,IEEE Transactions on Wireless Communications,10.1109/twc.2013.111313.130645,article,openalex;openalex_snowball;stage1c_recall,openalex;openalex_snowball;stage1c_recall,SB_B_C172CC5886222,exclude,,,not_evidence,,exploratory_prior_campaign,not_screened,discovery_only_until_v3_review
CA485391F5C03,Energy-Efficient Resource Allocation in OFDMA Networks,Cong Xiong; Geoffrey Ye Li; Shunqing Zhang; Yan Chen; Shugong Xu,2012,IEEE Transactions on Communications,10.1109/tcomm.2012.082812.110639,article,openalex;openalex_snowball;stage1c_recall,openalex;openalex_snowball;stage1c_recall,SB_B_C172CC5886222,exclude,,,not_evidence,,exploratory_prior_campaign,not_screened,discovery_only_until_v3_review
CFFBA03B182FC,Coverage in multi-antenna two-tier networks,Vikram Chandrasekhar; Marios Kountouris; Jeffrey G. Andrews,2009,IEEE Transactions on Wireless Communications,10.1109/twc.2009.090241,article,openalex;openalex_snowball;stage1c_recall,openalex;openalex_snowball;stage1c_recall,SB_B_C172CC5886222,exclude,,,not_evidence,,exploratory_prior_campaign,not_screened,discovery_only_until_v3_review
CA40B4FF146F3,A Unified Approach to QoS-Guaranteed Scheduling for Channel-Adaptive Wireless Networks,Xin Wang; Georgios B. Giannakis; Antonio G. Marqués,2007,Proceedings of the IEEE,10.1109/jproc.2007.907120,article,openalex;openalex_snowball;stage1c_recall,openalex;openalex_snowball;stage1c_recall,SB_B_C172CC5886222,exclude,,,not_evidence,,exploratory_prior_campaign,not_screened,discovery_only_until_v3_review
C4365A3FCE184,Resource Efficiency: A New Paradigm on Energy Efficiency and Spectral Efficiency Tradeoff,Jie Tang; Daniel K. C. So; Emad Alsusa; Khairi Ashour Hamdi,2014,IEEE Transactions on Wireless Communications,10.1109/twc.2014.2316791,article,openalex;openalex_snowball;stage1c_recall,openalex;openalex_snowball;stage1c_recall,SB_B_C172CC5886222,exclude,,,not_evidence,,exploratory_prior_campaign,not_screened,discovery_only_until_v3_review
C1210D3A52D9A,Optimal Downlink Beamforming Using Semidefinite Optimization,Mats Bengtsson; Björn Ottersten,1999,,,article,openalex;openalex_snowball;stage1c_recall,openalex;openalex_snowball;stage1c_recall,SB_B_C172CC5886222,exclude,,,not_evidence,,exploratory_prior_campaign,not_screened,discovery_only_until_v3_review
C193BAEB3523C,Coexistence challenges for heterogeneous cognitive wireless networks in TV white spaces,Chittabrata Ghosh; Sumit Roy; Dave Cavalcanti,2011,IEEE Wireless Communications,10.1109/mwc.2011.5999761,article,openalex;openalex_snowball;stage1c_recall,openalex;openalex_snowball;stage1c_recall,SB_B_C172CC5886222,exclude,,,not_evidence,,exploratory_prior_campaign,not_screened,discovery_only_until_v3_review
