anchor_candidate_id,anchor_doi,direction,oci,citing,cited,creation,timespan,source
C4B439BC6A12D,10.1109/tro.2009.2022423,citations,06360106179-06180218669,omid:br/06360106179 doi:10.1109/tcns.2022.3187078 openalex:W4285051242,omid:br/06180218669 doi:10.1109/tro.2009.2022423 openalex:W2142544818,2023-03,P13Y7M,opencitations
C4B439BC6A12D,10.1109/tro.2009.2022423,citations,06404809158-06180218669,omid:br/06404809158 doi:10.1109/cscwd61410.2024.10580586 openalex:W4400489138,omid:br/06180218669 doi:10.1109/tro.2009.2022423 openalex:W2142544818,2024-05-08,P14Y9M,opencitations
C4B439BC6A12D,10.1109/tro.2009.2022423,citations,06220359318-06180218669,omid:br/06220359318 doi:10.1016/j.robot.2021.103905 openalex:W3204742620,omid:br/06180218669 doi:10.1109/tro.2009.2022423 openalex:W2142544818,2022-01,P12Y5M,opencitations
C4B439BC6A12D,10.1109/tro.2009.2022423,citations,06014641377-06180218669,omid:br/06014641377 doi:10.23919/ccc64809.2025.11178533,omid:br/06180218669 doi:10.1109/tro.2009.2022423 openalex:W2142544818,2025-07-28,P15Y11M,opencitations
C4B439BC6A12D,10.1109/tro.2009.2022423,citations,061104303171-06180218669,omid:br/061104303171 doi:10.1109/tie.2024.3374366 openalex:W4393105506,omid:br/06180218669 doi:10.1109/tro.2009.2022423 openalex:W2142544818,,,opencitations
C4B439BC6A12D,10.1109/tro.2009.2022423,citations,06011201272-06180218669,omid:br/06011201272 doi:10.1109/tase.2025.3536356 openalex:W4406946769,omid:br/06180218669 doi:10.1109/tro.2009.2022423 openalex:W2142544818,2025,P15Y,opencitations
C4B439BC6A12D,10.1109/tro.2009.2022423,citations,061402165527-06180218669,omid:br/061402165527 doi:10.2514/1.i010202 openalex:W2293133426,omid:br/06180218669 doi:10.1109/tro.2009.2022423 openalex:W2142544818,2014-12,P5Y4M,opencitations
C4B439BC6A12D,10.1109/tro.2009.2022423,citations,062502217090-06180218669,omid:br/062502217090 doi:10.1016/j.ast.2020.105981 openalex:W3035005815,omid:br/06180218669 doi:10.1109/tro.2009.2022423 openalex:W2142544818,2020-09,P11Y1M,opencitations
C4B439BC6A12D,10.1109/tro.2009.2022423,citations,06170417387-06180218669,omid:br/06170417387 doi:10.1007/s10458-022-09566-6 openalex:W4283312189,omid:br/06180218669 doi:10.1109/tro.2009.2022423 openalex:W2142544818,2022-06-24,P12Y10M,opencitations
C4B439BC6A12D,10.1109/tro.2009.2022423,citations,061902331184-06180218669,omid:br/061902331184 doi:10.1109/icuas.2018.8453287 openalex:W2892234404,omid:br/06180218669 doi:10.1109/tro.2009.2022423 openalex:W2142544818,2018-06,P8Y10M,opencitations
C4B439BC6A12D,10.1109/tro.2009.2022423,citations,06803650628-06180218669,omid:br/06803650628 doi:10.1109/vtc2020-fall49728.2020.9348860 openalex:W3130065787,omid:br/06180218669 doi:10.1109/tro.2009.2022423 openalex:W2142544818,2020-11,P11Y3M,opencitations
C4B439BC6A12D,10.1109/tro.2009.2022423,citations,06014438342-06180218669,omid:br/06014438342 doi:10.1016/j.ifacol.2026.01.054,omid:br/06180218669 doi:10.1109/tro.2009.2022423 openalex:W2142544818,2025,P15Y,opencitations
C4B439BC6A12D,10.1109/tro.2009.2022423,citations,06013178178-06180218669,omid:br/06013178178 doi:10.1109/tsmc.2025.3647847,omid:br/06180218669 doi:10.1109/tro.2009.2022423 openalex:W2142544818,2026-02,P16Y6M,opencitations
C4B439BC6A12D,10.1109/tro.2009.2022423,citations,06190284346-06180218669,omid:br/06190284346 doi:10.1111/coin.12194 openalex:W2900634301,omid:br/06180218669 doi:10.1109/tro.2009.2022423 openalex:W2142544818,2018-11-16,P9Y3M,opencitations
C4B439BC6A12D,10.1109/tro.2009.2022423,citations,061402545697-06180218669,omid:br/061402545697 doi:10.1109/acc.2012.6315626 openalex:W2120268911,omid:br/06180218669 doi:10.1109/tro.2009.2022423 openalex:W2142544818,2012-06,P2Y10M,opencitations
C4B439BC6A12D,10.1109/tro.2009.2022423,citations,062202287853-06180218669,omid:br/062202287853 doi:10.1109/ssrr50563.2020.9292605 openalex:W3121490723,omid:br/06180218669 doi:10.1109/tro.2009.2022423 openalex:W2142544818,2020-11-04,P11Y3M,opencitations
C4B439BC6A12D,10.1109/tro.2009.2022423,citations,06015205803-06180218669,omid:br/06015205803 doi:10.1109/tcst.2023.3296003,omid:br/06180218669 doi:10.1109/tro.2009.2022423 openalex:W2142544818,2023-11,P14Y3M,opencitations
C4B439BC6A12D,10.1109/tro.2009.2022423,citations,0605894688-06180218669,omid:br/0605894688 doi:10.1109/tcst.2024.3469032 openalex:W4403390202,omid:br/06180218669 doi:10.1109/tro.2009.2022423 openalex:W2142544818,2025-01,P15Y5M,opencitations
C4B439BC6A12D,10.1109/tro.2009.2022423,citations,061304268660-06180218669,omid:br/061304268660 doi:10.2139/ssrn.4767687 openalex:W4393036595,omid:br/06180218669 doi:10.1109/tro.2009.2022423 openalex:W2142544818,2024,P14Y,opencitations
C4B439BC6A12D,10.1109/tro.2009.2022423,citations,06601150670-06180218669,omid:br/06601150670 doi:10.1109/access.2020.2993727 openalex:W3024661722,omid:br/06180218669 doi:10.1109/tro.2009.2022423 openalex:W2142544818,2020,P10Y,opencitations
C4B439BC6A12D,10.1109/tro.2009.2022423,citations,062202128179-06180218669,omid:br/062202128179 doi:10.1515/auto-2019-0078 openalex:W2993047689,omid:br/06180218669 doi:10.1109/tro.2009.2022423 openalex:W2142544818,2019-11-18,P10Y3M,opencitations
C4B439BC6A12D,10.1109/tro.2009.2022423,citations,06010420375-06180218669,omid:br/06010420375 doi:10.2139/ssrn.5394364 openalex:W4413458006,omid:br/06180218669 doi:10.1109/tro.2009.2022423 openalex:W2142544818,2025,P15Y,opencitations
C4B439BC6A12D,10.1109/tro.2009.2022423,citations,06022993563-06180218669,omid:br/06022993563 arxiv:2212.14624,omid:br/06180218669 doi:10.1109/tro.2009.2022423 openalex:W2142544818,2023,P13Y,opencitations
C4B439BC6A12D,10.1109/tro.2009.2022423,citations,06701525580-06180218669,omid:br/06701525580 doi:10.1109/jsyst.2019.2922261 openalex:W2953927350,omid:br/06180218669 doi:10.1109/tro.2009.2022423 openalex:W2142544818,2020-03,P10Y7M,opencitations
C4B439BC6A12D,10.1109/tro.2009.2022423,citations,06012823244-06180218669,omid:br/06012823244 doi:10.1109/southeastcon56624.2025.10971483 openalex:W4409797241,omid:br/06180218669 doi:10.1109/tro.2009.2022423 openalex:W2142544818,2025-03-22,P15Y7M,opencitations
C4B439BC6A12D,10.1109/tro.2009.2022423,citations,06303386774-06180218669,omid:br/06303386774 doi:10.2514/6.2012-4682 openalex:W2319263640,omid:br/06180218669 doi:10.1109/tro.2009.2022423 openalex:W2142544818,2012-08-13,P3Y0M,opencitations
C4B439BC6A12D,10.1109/tro.2009.2022423,citations,0607089440-06180218669,omid:br/0607089440 doi:10.1007/978-981-96-2236-8_3 openalex:W4408082539,omid:br/06180218669 doi:10.1109/tro.2009.2022423 openalex:W2142544818,2025,P15Y,opencitations
C4B439BC6A12D,10.1109/tro.2009.2022423,citations,06130537549-06180218669,omid:br/06130537549 doi:10.1016/j.asoc.2018.06.006 openalex:W2810069740,omid:br/06180218669 doi:10.1109/tro.2009.2022423 openalex:W2142544818,2018-10,P9Y2M,opencitations
C4B439BC6A12D,10.1109/tro.2009.2022423,citations,06014931342-06180218669,omid:br/06014931342 doi:10.1016/j.cja.2025.103935,omid:br/06180218669 doi:10.1109/tro.2009.2022423 openalex:W2142544818,2026-04,P16Y8M,opencitations
C4B439BC6A12D,10.1109/tro.2009.2022423,citations,061404221274-06180218669,omid:br/061404221274 doi:10.1109/icara60736.2024.10553196 openalex:W4399769019,omid:br/06180218669 doi:10.1109/tro.2009.2022423 openalex:W2142544818,2024-02-22,P14Y6M,opencitations
C4B439BC6A12D,10.1109/tro.2009.2022423,citations,061402918995-06180218669,omid:br/061402918995 doi:10.1109/icca.2013.6565113 openalex:W2017910280,omid:br/06180218669 doi:10.1109/tro.2009.2022423 openalex:W2142544818,2013-06,P3Y10M,opencitations
C4B439BC6A12D,10.1109/tro.2009.2022423,citations,06402704778-06180218669,omid:br/06402704778 doi:10.1109/naecon.2018.8556721 openalex:W2904688479,omid:br/06180218669 doi:10.1109/tro.2009.2022423 openalex:W2142544818,2018-07,P8Y11M,opencitations
C4B439BC6A12D,10.1109/tro.2009.2022423,citations,062502498314-06180218669,omid:br/062502498314 doi:10.1201/b19351-6 openalex:W2476921967,omid:br/06180218669 doi:10.1109/tro.2009.2022423 openalex:W2142544818,2016-02-16,P6Y6M,opencitations
C4B439BC6A12D,10.1109/tro.2009.2022423,citations,06202450022-06180218669,omid:br/06202450022 doi:10.1016/j.cja.2021.09.008 openalex:W3209575760,omid:br/06180218669 doi:10.1109/tro.2009.2022423 openalex:W2142544818,2022-07,P12Y11M,opencitations
C4B439BC6A12D,10.1109/tro.2009.2022423,citations,061202506480-06180218669,omid:br/061202506480 doi:10.1109/iros.2015.7353766 openalex:W2202942124,omid:br/06180218669 doi:10.1109/tro.2009.2022423 openalex:W2142544818,2015-09,P6Y1M,opencitations
C4B439BC6A12D,10.1109/tro.2009.2022423,citations,062401119245-06180218669,omid:br/062401119245 doi:10.1109/access.2019.2922688 openalex:W2951698821,omid:br/06180218669 doi:10.1109/tro.2009.2022423 openalex:W2142544818,2019,P9Y,opencitations
C4B439BC6A12D,10.1109/tro.2009.2022423,citations,062403451181-06180218669,omid:br/062403451181 doi:10.3390/drones6100271 openalex:W4296992895,omid:br/06180218669 doi:10.1109/tro.2009.2022423 openalex:W2142544818,2022-09-22,P13Y1M,opencitations
C4B439BC6A12D,10.1109/tro.2009.2022423,citations,061403469090-06180218669,omid:br/061403469090 doi:10.1016/j.automatica.2022.110707 openalex:W4309580511,omid:br/06180218669 doi:10.1109/tro.2009.2022423 openalex:W2142544818,2023-01,P13Y5M,opencitations
C4B439BC6A12D,10.1109/tro.2009.2022423,citations,06901169758-06180218669,omid:br/06901169758 doi:10.1016/j.ifacol.2021.11.249 openalex:W3175254818,omid:br/06180218669 doi:10.1109/tro.2009.2022423 openalex:W2142544818,2021,P11Y,opencitations
C4B439BC6A12D,10.1109/tro.2009.2022423,citations,06320378033-06180218669,omid:br/06320378033 doi:10.1109/vtc2023-fall60731.2023.10333601 openalex:W4389544277,omid:br/06180218669 doi:10.1109/tro.2009.2022423 openalex:W2142544818,2023-10-10,P14Y2M,opencitations
C4B439BC6A12D,10.1109/tro.2009.2022423,citations,06015411488-06180218669,omid:br/06015411488 doi:10.1109/tmc.2025.3591038,omid:br/06180218669 doi:10.1109/tro.2009.2022423 openalex:W2142544818,2026-01,P16Y5M,opencitations
C4B439BC6A12D,10.1109/tro.2009.2022423,citations,0610699437-06180218669,omid:br/0610699437 doi:10.1109/taes.2016.150196 openalex:W2554723142,omid:br/06180218669 doi:10.1109/tro.2009.2022423 openalex:W2142544818,2016-08,P7Y0M,opencitations
C4B439BC6A12D,10.1109/tro.2009.2022423,citations,06350573615-06180218669,omid:br/06350573615 doi:10.1109/icuas60882.2024.10557066 openalex:W4399801719,omid:br/06180218669 doi:10.1109/tro.2009.2022423 openalex:W2142544818,2024-06-04,P14Y10M,opencitations
C4B439BC6A12D,10.1109/tro.2009.2022423,citations,061403133011-06180218669,omid:br/061403133011 doi:10.1109/glocomw.2010.5700242 openalex:W2111933295,omid:br/06180218669 doi:10.1109/tro.2009.2022423 openalex:W2142544818,2010-12,P1Y4M,opencitations
C4B439BC6A12D,10.1109/tro.2009.2022423,citations,06160447921-06180218669,omid:br/06160447921 doi:10.3390/s20082307 openalex:W3016307271 pmid:32316556,omid:br/06180218669 doi:10.1109/tro.2009.2022423 openalex:W2142544818,2020-04-17,P10Y8M,opencitations
C4B439BC6A12D,10.1109/tro.2009.2022423,citations,061902598562-06180218669,omid:br/061902598562 doi:10.1109/lra.2021.3080629 openalex:W3161599544,omid:br/06180218669 doi:10.1109/tro.2009.2022423 openalex:W2142544818,2021-07,P11Y11M,opencitations
C4B439BC6A12D,10.1109/tro.2009.2022423,citations,06350103066-06180218669,omid:br/06350103066 doi:10.1109/taes.2023.3235864 openalex:W4315489388,omid:br/06180218669 doi:10.1109/tro.2009.2022423 openalex:W2142544818,2023-08,P14Y0M,opencitations
C4B439BC6A12D,10.1109/tro.2009.2022423,citations,06104424810-06180218669,omid:br/06104424810 doi:10.7717/peerj-cs.1445 openalex:W4386223029,omid:br/06180218669 doi:10.1109/tro.2009.2022423 openalex:W2142544818,2023-08-28,P14Y0M,opencitations
C4B439BC6A12D,10.1109/tro.2009.2022423,citations,061602974856-06180218669,omid:br/061602974856 doi:10.2514/6.2011-1588 openalex:W2330827426,omid:br/06180218669 doi:10.1109/tro.2009.2022423 openalex:W2142544818,2011-03-29,P1Y7M,opencitations
C4B439BC6A12D,10.1109/tro.2009.2022423,citations,0605251782-06180218669,omid:br/0605251782 doi:10.1145/3722097.3722099 openalex:W4408140511,omid:br/06180218669 doi:10.1109/tro.2009.2022423 openalex:W2142544818,2024-12,P15Y4M,opencitations
C4B439BC6A12D,10.1109/tro.2009.2022423,citations,0607133127-06180218669,omid:br/0607133127 doi:10.1016/j.neucom.2024.129324 openalex:W4406109372,omid:br/06180218669 doi:10.1109/tro.2009.2022423 openalex:W2142544818,2025-03,P15Y7M,opencitations
C4B439BC6A12D,10.1109/tro.2009.2022423,citations,061402438270-06180218669,omid:br/061402438270 doi:10.1109/aero.2017.7943708 openalex:W2626206136,omid:br/06180218669 doi:10.1109/tro.2009.2022423 openalex:W2142544818,2017-03,P7Y7M,opencitations
C4B439BC6A12D,10.1109/tro.2009.2022423,citations,06230373149-06180218669,omid:br/06230373149 doi:10.1016/j.robot.2013.06.007 openalex:W2061990382,omid:br/06180218669 doi:10.1109/tro.2009.2022423 openalex:W2142544818,2013-12,P4Y4M,opencitations
C4B439BC6A12D,10.1109/tro.2009.2022423,citations,062603278156-06180218669,omid:br/062603278156 doi:10.23919/usnc/ursi49741.2020.9321607 openalex:W3128806032,omid:br/06180218669 doi:10.1109/tro.2009.2022423 openalex:W2142544818,2020-07-05,P10Y11M,opencitations
C4B439BC6A12D,10.1109/tro.2009.2022423,citations,062102590203-06180218669,omid:br/062102590203 doi:10.1109/lra.2020.3006793 openalex:W3098163523,omid:br/06180218669 doi:10.1109/tro.2009.2022423 openalex:W2142544818,2020-10,P11Y2M,opencitations
C4B439BC6A12D,10.1109/tro.2009.2022423,citations,06350586847-06180218669,omid:br/06350586847 doi:10.1142/s2301385024420019 openalex:W4385902504,omid:br/06180218669 doi:10.1109/tro.2009.2022423 openalex:W2142544818,2023-10-07,P14Y2M,opencitations
C4B439BC6A12D,10.1109/tro.2009.2022423,citations,06302589638-06180218669,omid:br/06302589638 doi:10.1007/978-3-319-78301-7_11 openalex:W2801601498,omid:br/06180218669 doi:10.1109/tro.2009.2022423 openalex:W2142544818,2018,P8Y,opencitations
C4B439BC6A12D,10.1109/tro.2009.2022423,citations,06103154400-06180218669,omid:br/06103154400 doi:10.1007/s10514-012-9303-2 openalex:W2060932505,omid:br/06180218669 doi:10.1109/tro.2009.2022423 openalex:W2142544818,2012-06-19,P2Y10M,opencitations
C4B439BC6A12D,10.1109/tro.2009.2022423,citations,06803023443-06180218669,omid:br/06803023443 doi:10.1109/tcns.2020.2983791 openalex:W3015004060,omid:br/06180218669 doi:10.1109/tro.2009.2022423 openalex:W2142544818,2020-09,P11Y1M,opencitations
C4B439BC6A12D,10.1109/tro.2009.2022423,citations,06170213800-06180218669,omid:br/06170213800 doi:10.1109/tro.2021.3130794 openalex:W4205533104,omid:br/06180218669 doi:10.1109/tro.2009.2022423 openalex:W2142544818,2022-08,P13Y0M,opencitations
C4B439BC6A12D,10.1109/tro.2009.2022423,citations,061302459092-06180218669,omid:br/061302459092 doi:10.1002/9781119266235.ch6 openalex:W2604105965,omid:br/06180218669 doi:10.1109/tro.2009.2022423 openalex:W2142544818,2017-03-25,P7Y7M,opencitations
C4B439BC6A12D,10.1109/tro.2009.2022423,citations,06903053561-06180218669,omid:br/06903053561 doi:10.1109/tpds.2015.2407900 openalex:W1995279652,omid:br/06180218669 doi:10.1109/tro.2009.2022423 openalex:W2142544818,2016-02-01,P6Y6M,opencitations
C4B439BC6A12D,10.1109/tro.2009.2022423,citations,06013760568-06180218669,omid:br/06013760568 doi:10.2139/ssrn.4670056,omid:br/06180218669 doi:10.1109/tro.2009.2022423 openalex:W2142544818,2023,P13Y,opencitations
C4B439BC6A12D,10.1109/tro.2009.2022423,citations,06013556842-06180218669,omid:br/06013556842 doi:10.70322/dav.2025.10016,omid:br/06180218669 doi:10.1109/tro.2009.2022423 openalex:W2142544818,2025,P15Y,opencitations
C4B439BC6A12D,10.1109/tro.2009.2022423,citations,062202587967-06180218669,omid:br/062202587967 doi:10.1109/lra.2019.2963646 openalex:W2997111539,omid:br/06180218669 doi:10.1109/tro.2009.2022423 openalex:W2142544818,2020-04,P10Y8M,opencitations
C4B439BC6A12D,10.1109/tro.2009.2022423,citations,061202919369-06180218669,omid:br/061202919369 doi:10.1109/icra.2013.6630994 openalex:W2122846259,omid:br/06180218669 doi:10.1109/tro.2009.2022423 openalex:W2142544818,2013-05,P3Y9M,opencitations
C4B439BC6A12D,10.1109/tro.2009.2022423,citations,06010198553-06180218669,omid:br/06010198553 doi:10.1109/icuas65942.2025.11007928 openalex:W4410770969,omid:br/06180218669 doi:10.1109/tro.2009.2022423 openalex:W2142544818,2025-05-14,P15Y9M,opencitations
C4B439BC6A12D,10.1109/tro.2009.2022423,citations,06303026505-06180218669,omid:br/06303026505 doi:10.1007/978-3-319-19072-3_1 openalex:W4239573410,omid:br/06180218669 doi:10.1109/tro.2009.2022423 openalex:W2142544818,2015,P5Y,opencitations
C4B439BC6A12D,10.1109/tro.2009.2022423,citations,06904250413-06180218669,omid:br/06904250413 doi:10.1007/s12555-022-0505-x openalex:W4391650837,omid:br/06180218669 doi:10.1109/tro.2009.2022423 openalex:W2142544818,2024-02-08,P14Y6M,opencitations
C4B439BC6A12D,10.1109/tro.2009.2022423,citations,06270600579-06180218669,omid:br/06270600579 doi:10.1109/lsp.2024.3362189 openalex:W4391547749,omid:br/06180218669 doi:10.1109/tro.2009.2022423 openalex:W2142544818,2024,P14Y,opencitations
C4B439BC6A12D,10.1109/tro.2009.2022423,citations,06602888349-06180218669,omid:br/06602888349 doi:10.2514/6.2017-0677 openalex:W2569102088,omid:br/06180218669 doi:10.1109/tro.2009.2022423 openalex:W2142544818,2017-01-05,P7Y5M,opencitations
C4B439BC6A12D,10.1109/tro.2009.2022423,citations,0605735896-06180218669,omid:br/0605735896 doi:10.1109/iros55552.2023.10341947 openalex:W4389665416,omid:br/06180218669 doi:10.1109/tro.2009.2022423 openalex:W2142544818,,,opencitations
C4B439BC6A12D,10.1109/tro.2009.2022423,citations,061504291469-06180218669,omid:br/061504291469 doi:10.1109/access.2023.3315130 openalex:W4386699410,omid:br/06180218669 doi:10.1109/tro.2009.2022423 openalex:W2142544818,2023,P13Y,opencitations
C4B439BC6A12D,10.1109/tro.2009.2022423,citations,06802932877-06180218669,omid:br/06802932877 doi:10.1109/chicc.2015.7260052 openalex:W1591824086,omid:br/06180218669 doi:10.1109/tro.2009.2022423 openalex:W2142544818,2015-07,P5Y11M,opencitations
C4B439BC6A12D,10.1109/tro.2009.2022423,citations,061603311983-06180218669,omid:br/061603311983 doi:10.1109/mcs.2016.2558419 openalex:W2500623409,omid:br/06180218669 doi:10.1109/tro.2009.2022423 openalex:W2142544818,2016-08,P7Y0M,opencitations
C4B439BC6A12D,10.1109/tro.2009.2022423,citations,061502969069-06180218669,omid:br/061502969069 doi:10.2514/6.2011-1441 openalex:W2156371707,omid:br/06180218669 doi:10.1109/tro.2009.2022423 openalex:W2142544818,2011-03-29,P1Y7M,opencitations
C4B439BC6A12D,10.1109/tro.2009.2022423,citations,061902598933-06180218669,omid:br/061902598933 doi:10.1109/lra.2021.3093874 openalex:W3186042173,omid:br/06180218669 doi:10.1109/tro.2009.2022423 openalex:W2142544818,2021-10,P12Y2M,opencitations
C4B439BC6A12D,10.1109/tro.2009.2022423,citations,061904431432-06180218669,omid:br/061904431432 doi:10.1007/978-981-97-1083-6_7 openalex:W4395444675,omid:br/06180218669 doi:10.1109/tro.2009.2022423 openalex:W2142544818,2024,P14Y,opencitations
C4B439BC6A12D,10.1109/tro.2009.2022423,citations,062603423953-06180218669,omid:br/062603423953 doi:10.1109/icca51439.2020.9264466 openalex:W3107009594,omid:br/06180218669 doi:10.1109/tro.2009.2022423 openalex:W2142544818,2020-10-09,P11Y2M,opencitations
C4B439BC6A12D,10.1109/tro.2009.2022423,citations,062202297961-06180218669,omid:br/062202297961 doi:10.1109/icmla.2018.00075 openalex:W2909852956,omid:br/06180218669 doi:10.1109/tro.2009.2022423 openalex:W2142544818,2018-12,P9Y4M,opencitations
C4B439BC6A12D,10.1109/tro.2009.2022423,citations,06023138746-06180218669,omid:br/06023138746 arxiv:2602.16678,omid:br/06180218669 doi:10.1109/tro.2009.2022423 openalex:W2142544818,2026,P16Y,opencitations
